,4fe4s_1,4fe4s_2,4fe4s_3,4fe4s_4,4fe4s_5,4fe4s_6,4fe4s_7,4fe4s_8,4fe4s_9,4fe4s_10
IMPC_REV_BSU06520-MONOMER,0.02927250794100421,0.029290476214523402,0.029308682402754072,0.02932665070457383,0.02934480984552019,0.029362825245513494,0.02938079359138792,0.029398999837421474,0.02941696821169796,0.02943493660171948
IMPD_FWD_BSU00090-MONOMER,0.010160464355189287,0.010160230369703946,0.010160077811723537,0.010159843810206036,0.010159687348619927,0.010159457217775109,0.010159223192487394,0.010159070592441928,0.010158836551161602,0.010158602502139697
INS2D_FWD_BSU39700-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INS2D_FWD_CPLX-8649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSCR_FWD_CPLX000-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSTt2_FWD_BSU06230-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSTt2_FWD_BSU39710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSt2_REV_BSU38710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSt2_FWD_BSU38710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFH_FWD_BSU38040-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPDDI_REV_BSU22870-MONOMER_mod_fmn,0.0001623202331542969,0.00016230196838378907,0.00016228492126464845,0.00016226665649414065,0.00016224839172363282,0.0001622313446044922,0.00016221307983398437,0.00016219603271484375,0.00016217776794433595,0.00016215950317382811
IPDDI_FWD_BSU22870-MONOMER_mod_fmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPDPS_FWD_BSU25160-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPDPUPT_FWD_BSU16530-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPMD_FWD_BSU28270-MONOMER,0.053135605587689365,0.05317557968897717,0.053215964014411664,0.0532559382421117,0.053295906612934624,0.053336297041192825,0.0533762714602993,0.053416656086240306,0.053456630631784394,0.053496605242320396
IPPMIa_REV_CPLX8J2-21,0.053135605587689365,0.05317557968897717,0.053215964014411664,0.0532559382421117,0.053295906612934624,0.053336297041192825,0.0533762714602993,0.053416656086240306,0.053456630631784394,0.053496605242320396
IPPMIa_FWD_CPLX8J2-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPPMIb_REV_CPLX8J2-21,0.16532725205956908,0.1653035263920038,0.1652810291256764,0.16525730363540655,0.1652336319581964,0.16521108122977404,0.165187356006312,0.1651648591751062,0.16514113412893947,0.16511740917228504
IPPMIb_FWD_CPLX8J2-21,0.11219164647187972,0.11212794670302663,0.11206506511126474,0.11200136539329486,0.11193772534526178,0.11187478418858121,0.11181108454601268,0.11174820308886589,0.11168450349715507,0.11162080392996464
IPPS_FWD_BSU28280-MONOMER,0.053135605587689365,0.05317557968897717,0.053215964014411664,0.0532559382421117,0.053295906612934624,0.053336297041192825,0.0533762714602993,0.053416656086240306,0.053456630631784394,0.053496605242320396
ISOMS_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISOMS_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISTNTabc_FWD_CPLX8J2-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IZPN_1_FWD_BSU39370-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARA1_REV_BSU28290-MONOMER_mod_mg2,0.09406954756254322,0.09415631632935292,0.09424379248848956,0.09433056140072076,0.09441738975541142,0.09450480675740076,0.09459157588917202,0.09467905239940531,0.09476582167661406,0.0948525910279399
KARA1_FWD_BSU28290-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARA2_REV_BSU28290-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARA2_FWD_BSU28290-MONOMER_mod_mg2,0.04547381919498754,0.0453572690447656,0.045241045165601464,0.045124495005372814,0.04500793556847166,0.04489172094960756,0.04477517077338125,0.04465894687745341,0.04454239669119911,0.04442584649895576
KAS1_FWD_CPLX000-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS1_FWD_CPLX000-25,0.0002188678833007813,0.00021884325561523436,0.00021882026977539063,0.00021879564208984376,0.00021877101440429686,0.0002187480285644531,0.00021872340087890623,0.00021870041503906247,0.0002186757873535156,0.0002186511596679687
KAS10_FWD_CPLX000-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS10_FWD_CPLX000-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS11_FWD_CPLX000-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS11_FWD_CPLX000-29,0.001532075183105469,0.0015319027893066408,0.0015317418884277345,0.0015315694946289064,0.001531397100830078,0.0015312361999511718,0.0015310638061523437,0.0015309029052734376,0.0015307305114746093,0.001530558117675781
KAS12_FWD_CPLX000-31,0.003720754016113282,0.0037203353454589847,0.0037199445861816408,0.003719525915527344,0.0037191072448730465,0.003718716485595703,0.003718297814941406,0.0037179070556640627,0.0037174883850097655,0.0037170697143554684
KAS12_FWD_CPLX000-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS13_FWD_CPLX000-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS13_FWD_CPLX000-33,0.0006566036499023438,0.000656529766845703,0.0006564608093261718,0.0006563869262695313,0.0006563130432128905,0.0006562440856933593,0.0006561702026367187,0.0006561012451171874,0.0006560273620605468,0.0006559534790039061
KAS17_FWD_CPLX000-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS17_FWD_CPLX000-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS2_FWD_CPLX000-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS2_FWD_CPLX000-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS3_FWD_CPLX000-40,0.004377357666015626,0.004376865112304688,0.004376405395507813,0.004375912841796875,0.004375420288085937,0.004374960571289062,0.004374468017578125,0.00437400830078125,0.004373515747070312,0.004373023193359374
KAS3_FWD_CPLX000-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS4_FWD_CPLX000-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS4_FWD_CPLX000-41,0.007441508032226564,0.0074406706909179695,0.0074398891723632815,0.007439051831054688,0.007438214489746093,0.007437432971191406,0.007436595629882812,0.007435814111328125,0.007434976770019531,0.007434139428710937
KAS5_FWD_CPLX000-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS5_FWD_CPLX000-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS6_FWD_CPLX000-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS6_FWD_CPLX000-45,0.0010943394165039064,0.001094216278076172,0.0010941013488769533,0.0010939782104492188,0.0010938550720214842,0.0010937401428222655,0.0010936170043945312,0.0010935020751953125,0.001093378936767578,0.0010932557983398435
KAS7_FWD_CPLX000-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS7_FWD_CPLX000-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS8_FWD_CPLX000-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS8_FWD_CPLX000-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS9_FWD_CPLX000-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS9_FWD_CPLX000-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kt2r_FWD_BSU26640-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kt2r_FWD_CPLX8J2-165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kt3r_FWD_CPLX8J2-158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kt1_REV_BSU31322-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kt1_FWD_BSU31322-MONOMER,1.807881920331284e-07,1.8069957154472033e-07,1.806134515512268e-07,1.8052486113172446e-07,1.8043624549782813e-07,1.803502095993857e-07,1.8026166460175203e-07,1.801756169477444e-07,1.800871020190706e-07,1.7999860244335582e-07
LAAF_FWD_CPLX8J2-143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAF_FWD_BSU28720-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAF_FWD_BSU28510-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL1_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL10_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL11_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL12_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL13_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL14_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL15_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL16_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL17_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL18_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL19_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL2_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL20_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL21_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL22_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL23_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL24_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL25_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL26_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL27_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL28_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL29_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL3_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL30_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL31_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL32_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL33_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL34_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL35_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL36_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL37_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL38_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL39_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL4_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL40_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL41_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL42_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL5_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL6_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL7_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL8_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAAL9_FWD_BSU37710-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LACZ_FWD_BSU34130-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LANTHabc_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCADi_FWD_BSU19310-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCADi_FWD_BSU39860-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCADi_FWD_BSU38830-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCTSabc_FWD_CPLX8J2-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCYSTabc_FWD_CPLX8J2-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDH2_REV_BSU03050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDH2_FWD_BSU03050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDH_L_REV_BSU03050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDH_L_FWD_BSU03050-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUTA_REV_BSU02390-MONOMER_mod_6:pydx5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUTA_FWD_BSU02390-MONOMER_mod_6:pydx5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUTA_REV_BSU38550-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUTA_FWD_BSU38550-MONOMER,0.7235180872932506,0.723067371653583,0.7226219711585132,0.7221712555128778,0.7217210454214592,0.7212751393811666,0.7208244237212693,0.7203790232586953,0.7199283075931443,0.7194775919192711
LEUt2r_REV_BSU26690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUt2r_FWD_BSU26690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUt2r_REV_BSU29600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEUt2r_FWD_BSU29600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPO1S24_BS_FWD_CPLX_dummy,7.119308471679689e-07,7.118507385253907e-07,7.117759704589844e-07,7.116958618164063e-07,7.116157531738281e-07,7.115409851074218e-07,7.114608764648437e-07,7.113861083984375e-07,7.113059997558593e-07,7.112258911132811e-07
LIPO2S24_BS_FWD_CPLX_dummy,6.102264404296876e-07,6.101577758789063e-07,6.100936889648438e-07,6.100250244140625e-07,6.099563598632812e-07,6.098922729492187e-07,6.098236083984375e-07,6.09759521484375e-07,6.096908569335937e-07,6.096221923828124e-07
LIPO3S24_BS_FWD_CPLX000-53,1.8306793212890629e-06,1.830473327636719e-06,1.8302810668945314e-06,1.8300750732421876e-06,1.8298690795898437e-06,1.8296768188476562e-06,1.8294708251953124e-06,1.8292785644531249e-06,1.8290725708007811e-06,1.8288665771484372e-06
LIPO4S24_BS_FWD_CPLX_dummy,1.525566101074219e-06,1.5253944396972658e-06,1.5252342224121096e-06,1.5250625610351564e-06,1.524890899658203e-06,1.5247306823730468e-06,1.5245590209960938e-06,1.5243988037109376e-06,1.5242271423339844e-06,1.524055480957031e-06
LIPTabc_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLEUDr_REV_BSU24080-MONOMER,0.7707442600318188,0.770334183440949,0.7699297878889894,0.7695197114185637,0.7691101346454778,0.7687052396511191,0.7682951633578381,0.7678907681388809,0.7674806919663838,0.7670706158505564
LLEUDr_FWD_BSU24080-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSAM_REV_BSU19690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSAM_FWD_BSU19690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSAM_REV_CPLX8J2-180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSAM_FWD_CPLX8J2-180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSDC_FWD_BSU00270-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSLG_BS_FWD_CPLX_dummy,0.00022374969482421878,0.00022372451782226563,0.00022370101928710938,0.00022367584228515626,0.0002236506652832031,0.00022362716674804685,0.00022360198974609373,0.00022357849121093748,0.00022355331420898436,0.0002235281372070312
LYSt3r_REV_BSU10870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSt3r_FWD_BSU10870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_LACt2r_REV_BSU03060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_LACt2r_FWD_BSU03060-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_LACt2r_REV_BSU34190-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L_LACt2r_FWD_BSU34190-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1PD_REV_BSU03990-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M1PD_FWD_BSU03990-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAL6PG_FWD_BSU08180-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALT_FWD_BSU34560-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTATr_FWD_BSU40850-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTTRabc_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTabc_FWD_CPLX8J2-119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTpts_FWD_CPLX000-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAL_Dt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALt10_FWD_BSU23560-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALt2r_FWD_BSU07570-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALt2r_FWD_BSU04470-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALt2r_FWD_BSU38770-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALt4_FWD_BSU31580-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN1Pt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN1Pt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6PI_REV_BSU12020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6PI_FWD_BSU12020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6PI_REV_BSU35790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6PI_FWD_BSU35790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6Pt6_REV_BSU10520-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN6Pt6_FWD_BSU10520-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANAO_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANAO_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANpts_FWD_CPLX000-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANt2_FWD_BSU10520-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCA_REV_BSU24130-MONOMER,0.012539235883492986,0.01253782493021067,0.01253650804048051,0.012535097087198193,0.012533686133915874,0.012532369244185713,0.012530958290903397,0.012529641401173238,0.012528230447890922,0.012526819494608604
MCA_FWD_BSU24130-MONOMER,0.012539235883492986,0.01253782493021067,0.01253650804048051,0.012535097087198193,0.012533686133915874,0.012532369244185713,0.012530958290903397,0.012529641401173238,0.012528230447890922,0.012526819494608604
MCITS_FWD_BSU24140-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCSNAH_REV_BSU00180-MONOMER,4.124008447189529e-05,4.123803964734105e-05,4.123632410520975e-05,4.123427917120945e-05,4.1232242767610404e-05,4.123051847568811e-05,4.122847337771217e-05,4.122675756077295e-05,4.122471235334572e-05,4.122266709138939e-05
MCSNAH_FWD_BSU00180-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH_REV_BSU29120-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH_FWD_BSU29120-MONOMER,1.953134605711115,1.9529277763480377,1.9527299331082741,1.9525231043736317,1.9523168037977126,1.9521184336316186,1.95191160584678,1.9517137641228337,1.9515069369675013,1.951300110133442
MDRPD_FWD_BSU13610-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDRPD_FWD_CPLX8J2-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALDDH_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME2_FWD_BSU29220-MONOMER_mod_mn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MECDPDH2_FWD_BSU25070-MONOMER_mod_mn2,0.00018937360534667972,0.00018935229644775393,0.00018933240814208988,0.0001893110992431641,0.00018928979034423828,0.00018926990203857423,0.00018924859313964844,0.0001892287048339844,0.0001892073959350586,0.0001891860870361328
MECDPS_FWD_BSU00910-MONOMER,0.00018937360534667972,0.00018935229644775393,0.00018933240814208988,0.0001893110992431641,0.00018928979034423828,0.00018926990203857423,0.00018924859313964844,0.0001892287048339844,0.0001892073959350586,0.0001891860870361328
MELIBt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEPCT_FWD_BSU00900-MONOMER_mod_mn2,0.00018937360534667972,0.00018935229644775393,0.00018933240814208988,0.0001893110992431641,0.00018928979034423828,0.00018926990203857423,0.00018924859313964844,0.0001892287048339844,0.0001892073959350586,0.0001891860870361328
METAT_FWD_BSU30550-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METDabc_FWD_CPLX8J2-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METS_FWD_BSU13180-MONOMER_mod_zn2,0.014200557465186909,0.01420433028901306,0.014208219538691093,0.014211992437128368,0.014215808986050791,0.014219654729804819,0.014223427741370547,0.014227317167050155,0.014231090253236978,0.01423486337794023
METSR_R1_FWD_BSU21680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSR_R2_FWD_BSU21680-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSR_S1_FWD_BSU21690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSR_S2_FWD_BSU21690-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSRabc_FWD_CPLX8J2-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METSabc_FWD_CPLX8J2-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METabc_FWD_CPLX8J2-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METt3_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
