,base,HISt2r_FWD_BSU39390-MONOMER_s,CBL1t_s,ASPt2r_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,4FE4St_s,PYDX5Pt_s,PSER_Lt6_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
formation_BSU27870-MONOMER_mod_fad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02490-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06360-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30940-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25640-MONOMER_mod_mg2_s,7.568910552933547e-15,7.546067094242169e-15,7.547339385770418e-15,7.539072046608007e-15,7.547339385770418e-15,7.547339385770418e-15,7.527793701326533e-15,7.543363949513622e-15,7.543681933029207e-15,7.546703222131755e-15,7.545590021784696e-15,0.0,0.0
formation_BSU28150-MONOMER_mod_dpm_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27860-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00730-MONOMER_mod_2:pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,2.6166132999342478e-09,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09290-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15680-MONOMER_mod_mg2_s,8.597892421602562e-09,8.582355784559092e-09,8.582786017839671e-09,8.575298580997744e-09,8.582786017839671e-09,8.582786017839671e-09,8.565691320696239e-09,8.580451436720752e-09,8.580446948674045e-09,8.581736504998339e-09,8.58148970321805e-09,0.0,0.0
formation_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,1.1916984743067994e-07,7.083128602495256e-08,7.082631535587203e-08,6.284349663930004e-08,7.082631535587203e-08,7.082631535587203e-08,4.314815907071167e-08,6.75473247238284e-08,7.079908110041889e-08,7.082409029814957e-08,7.553009820798726e-08,0.0,0.0
formation_BSU37060-MONOMER_mod_mg2_s,2.4498891343793312e-11,2.4450914003740334e-11,2.445386378120113e-11,2.443647287375851e-11,2.445386378120113e-11,2.445386378120113e-11,2.4422057485897698e-11,2.4445956130849567e-11,0.0,2.4452776491799128e-11,2.4451943747665547e-11,0.0,0.0
formation_BSU16990-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22730-MONOMER_mod_mn2_s,5.118386779150873e-07,5.108227895494144e-07,5.108767130253194e-07,5.105003564699991e-07,5.108767130253194e-07,5.108767130253194e-07,5.099876055820007e-07,5.10704349124642e-07,5.107177406363277e-07,5.108458020739973e-07,5.107980862778019e-07,0.0,0.0
formation_BSU22890-MONOMER_mod_mg2_s,6.53588157289705e-08,6.523083116292546e-08,6.52369265595948e-08,6.518526974828225e-08,6.52369265595948e-08,6.52369265595948e-08,6.511632579113986e-08,6.521563202684206e-08,6.521664589217459e-08,6.523162790438282e-08,6.5226736776948e-08,0.0,0.0
formation_BSU14670-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30540-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21820-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28780-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11210-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38490-MONOMER_mod_mg2_s,1.2342773934001026e-11,1.231792723514444e-11,1.231931175805e-11,1.2310313749930616e-11,1.231931175805e-11,1.231931175805e-11,1.229803331645213e-11,1.2314985382307479e-11,1.2315331464405658e-11,1.2318619486871575e-11,1.2317408059113988e-11,0.0,0.0
formation_BSU23770-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30300-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-87_mod_2fe2s_mod_sheme_mod_fad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27250-MONOMER_mod_pydx5p_s,1.3090940845353792e-09,1.3063471534571526e-09,1.3062776682097184e-09,1.3060233821653634e-09,1.3062776682097184e-09,1.3062776682097184e-09,0.0,0.0,1.3055957149847091e-09,1.3060696363307247e-09,1.3058717185646468e-09,0.0,0.0
formation_BSU29180-MONOMER_mod_mn2_mod_k_s,7.074235778417013e-08,7.076248953439908e-08,7.076109911851859e-08,7.076873789205021e-08,7.076109911851859e-08,7.076109911851859e-08,7.07202090390606e-08,7.076064937087727e-08,7.075737725956455e-08,7.076118286475346e-08,7.075111267533756e-08,0.0,0.0
formation_BSU02230-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00500-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16540-MONOMER_mod_mg2_mod_k_s,2.1083374077136006e-08,2.1040932058074774e-08,2.104329703814266e-08,2.102792704334696e-08,2.104329703814266e-08,2.104329703814266e-08,2.100695015644611e-08,2.1035906916710834e-08,2.1036498078663272e-08,2.1042114531495804e-08,2.1040045224813436e-08,0.0,0.0
formation_BSU37150-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33910-MONOMER_mod_mn2_s,4.984546209470755e-08,5.032676843111977e-08,5.0332668328406074e-08,7.946020595075961e-08,5.0332668328406074e-08,5.0332668328406074e-08,3.758268262406671e-08,0.0,0.0,5.0387506366766135e-08,4.929952932579886e-08,0.0,0.0
formation_CPLX8J2-16_mod_fe2_mod_fad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-19_mod_pydx5p_s,3.01984748040943e-09,3.0142532944402724e-09,3.0143837519937373e-09,3.012947229150231e-09,3.0143837519937373e-09,3.0143837519937373e-09,3.010146100174194e-09,0.0,0.0,3.014333226856486e-09,3.014147501972967e-09,0.0,0.0
formation_BSU23500-MONOMER_mod_mn2_s,1.5117806489466145e-07,1.866435368904974e-07,1.862987674081305e-07,1.880137594463373e-07,1.862987674081305e-07,1.862987674081305e-07,2.0282676801923503e-07,1.867606293782263e-07,1.8516719767716603e-07,1.8635770363484663e-07,1.8584138434997998e-07,0.0,0.0
formation_BSU03150-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14630-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00900-MONOMER_mod_mn2_s,2.271538672635463e-10,2.2669659373944342e-10,2.2672207421360545e-10,2.26556476726937e-10,2.2672207421360545e-10,2.2672207421360545e-10,2.2633047016056654e-10,2.2664245248623654e-10,2.2664882170983346e-10,2.2670933379753563e-10,2.2668703893079678e-10,0.0,0.0
formation_BSU27610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10020-MONOMER_mod_pydx5p_s,1.6728165334041713e-07,1.6889692013371676e-07,1.6891672022245337e-07,2.666689015934402e-07,1.6891672022245337e-07,1.6891672022245337e-07,1.2612769592499315e-07,0.0,0.0,1.691007569900409e-07,1.654494998733224e-07,0.0,0.0
formation_BSU35660-MONOMER_mod_nad_s,1.2903476965132113e-08,1.287750153950495e-08,1.2878948958011933e-08,1.2869542191662539e-08,1.2878948958011933e-08,1.2878948958011933e-08,1.2856703887132394e-08,1.2874426045250618e-08,1.2874787849040089e-08,1.2878225238590983e-08,1.2876958778535203e-08,0.0,0.0
formation_BSU35920-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-6_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15230-MONOMER_mod_fad_s,1.23540543653943e-07,1.2329184958394205e-07,1.2330570746656785e-07,1.2321564514987832e-07,1.2330570746656785e-07,1.2330570746656785e-07,1.2309272858052766e-07,1.2326240416909675e-07,1.2326586815302668e-07,1.232987784279096e-07,1.2328665307873203e-07,0.0,0.0
formation_BSU22700-MONOMER_mod_nad_mod_cobalt2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37490-MONOMER_mod_2:mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13120-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25070-MONOMER_mod_mn2_s,2.72280117569055e-10,2.717320023623722e-10,2.717625447721675e-10,2.7156404978864645e-10,2.717625447721675e-10,2.717625447721675e-10,2.7129314489407415e-10,2.716671054404483e-10,2.7167473997016466e-10,2.717472733527233e-10,2.7172054940120105e-10,0.0,0.0
formation_BSU13180-MONOMER_mod_zn2_s,1.8038907427836074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22780-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06530-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28290-MONOMER_mod_mg2_s,3.944186668770312e-08,3.936408647961234e-08,3.936785580265625e-08,3.933976137216987e-08,3.936785580265625e-08,3.936785580265625e-08,0.0,3.9357056657086706e-08,3.9358400974495235e-08,3.9365436188972285e-08,3.936134346296295e-08,0.0,0.0
formation_BSU32680-MONOMER_mod_1:2fe2s_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32680-MONOMER_mod_1:4fe4s_s,3.757335868158217e-14,3.74614455869954e-14,3.746757141553251e-14,3.511753040091404e-14,3.746757141553251e-14,3.746757141553251e-14,0.0,3.744999171870357e-14,3.7451750719682563e-14,3.671858070226036e-14,3.601223514278375e-14,0.0,0.0
transcription_RNA_dummy_s,2.050944890083154e-05,2.0503855768991454e-05,2.050474294688992e-05,2.049756202777227e-05,2.050474294688992e-05,2.050474294688992e-05,2.050736766822828e-05,2.0503597842487897e-05,2.0503537187117888e-05,2.0504735963756536e-05,2.0505510456016643e-05,0.0,0.0
DM_RNA_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_dummy_s,0.0007386131751336343,0.000737836300276059,0.0007379003146675203,0.0007374333755996697,0.0007379003146675203,0.0007379003146675203,0.0007375012461556043,0.0007377588305102038,0.0007377646703262351,0.0007378840189372368,0.0007378838105295963,0.0,0.0
formation_CPLX_dummy_s,0.00019506505915138552,0.00019482389240716648,0.0001948578479412189,0.00019458505721734728,0.0001948578479412189,0.0001948578479412189,0.0001949173544326787,0.0001948096609500705,0.0001948081292559495,0.00019485645147839645,0.00019488242953509175,0.0,0.0
dummy_protein_to_mass_s,0.0005435481159822487,0.0005430124078688926,0.0005430424667263014,0.0005428483183823224,0.0005430424667263014,0.0005430424667263014,0.0005425838917229256,0.0005429491695601333,0.0005429565410702855,0.0005430275674588404,0.0005430013809945046,0.0,0.0
23CN2P1_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P1_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P2_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P2_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P3_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P3_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P4_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P4_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26DPAi_FWD_CPLX8J2-80_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2HXMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2HXMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGt6_FWD_CPLX_dummy_s,2.3594932630384173,2.3584752208549684,2.358392360455624,2.2371078590325957,2.358392360455624,2.358392360455624,2.4117639472479744,2.5686491502602338,2.5685972331498856,2.358179789313147,2.3626259820528426,0.0,0.0
2S6HCCi_FWD_BSU30820-MONOMER_s,2.89187126159668e-05,2.8889590454099453e-05,2.8891213989255703e-05,2.8880661010740076e-05,2.8891213989255703e-05,2.8891213989255703e-05,2.8866252136228357e-05,2.888614044189242e-05,2.8886546325681483e-05,2.8890402221677575e-05,2.888898162841586e-05,0.0,0.0
3AMBAt2_FWD_BSU06310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPt6_FWD_CPLX_dummy_s,164.31151584302845,0.0,0.0,0.0,0.0,164.60767960573796,165.04453458004517,164.64192008208434,0.0,0.0,164.63330727927809,0.0,0.0
3CMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CMPt6_FWD_CPLX_dummy_s,1.0586692569548553e-05,1.0581529558876672e-05,1.0582450325597212e-05,1.058058364890757e-05,1.0582450325597212e-05,1.0582450325597212e-05,1.0598169341515343e-05,1.05824145849326e-05,1.0583595073587376e-05,1.058285174857056e-05,1.0585847028995604e-05,0.0,0.0
3GMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPt6_FWD_CPLX_dummy_s,0.0,164.5869085592482,164.60767960573796,164.57496811073142,164.60767960573796,0.0,0.0,0.0,164.64265330773296,164.62509244336627,0.0,0.0,0.0
3NUCLE1_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE1_FWD_BSU07840-MONOMER_s,164.31151584302845,0.0,0.0,0.0,0.0,164.60767960573796,165.04453458004517,164.64192008208434,0.0,0.0,164.63330727927809,0.0,0.0
3NUCLE2_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE2_FWD_BSU07840-MONOMER_s,0.12550710105818544,0.04323260892637462,0.0431782519775244,0.029717182324310348,0.0431782519775244,0.0431782519775244,0.0,0.03177255705553643,0.03732856542488481,0.04318999422214936,0.051235864715621006,0.0,0.0
3NUCLE3_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE3_FWD_BSU07840-MONOMER_s,1.0586692569548553e-05,1.0581529558876672e-05,1.0582450325597212e-05,1.058058364890757e-05,1.0582450325597212e-05,1.0582450325597212e-05,1.0598169341515343e-05,1.05824145849326e-05,1.0583595073587376e-05,1.058285174857056e-05,1.0585847028995604e-05,0.0,0.0
3NUCLE4_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE4_FWD_BSU07840-MONOMER_s,0.0,164.5869085592482,164.60767960573796,164.57496811073142,164.60767960573796,0.0,0.0,0.0,164.64265330773296,164.62509244336627,0.0,0.0,0.0
3PGt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PGt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3UMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3UMPt6_FWD_CPLX_dummy_s,0.12550710105818544,0.04323260892637462,0.0431782519775244,0.029717182324310348,0.0431782519775244,0.0431782519775244,0.0,0.03177255705553643,0.03732856542488481,0.04318999422214936,0.051235864715621006,0.0,0.0
5MTRt2_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTRt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6PGCt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6PGCt6_FWD_CPLX_dummy_s,0.48879690007686627,0.3224838657317053,0.3224917038162981,0.29491979535742985,0.3224917038162981,0.3224917038162981,0.22317860099582384,0.311187962074072,0.32239298842383735,0.3224789646500268,0.3387132886274199,0.0,0.0
AAMYL_1_FWD_BSU03040-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB6PGH_FWD_BSU38560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB6PGH_FWD_BSU40110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTA_REV_BSU03900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTA_FWD_BSU03900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTt_1_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTt_1_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU39860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU19310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU38830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACCOAT_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACCOAT_FWD_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT1r_REV_BSU24170-MONOMER_s,0.09597286935123102,0.0958762212924798,0.09588160933756698,0.09584658704450033,0.09588160933756698,0.09588160933756698,0.09579876814435163,0.09586477169666956,0.09586611870794134,0.09587891531502338,0.09587420077557211,0.0,0.0
ACACT1r_FWD_BSU24170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT2r_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT2r_FWD_BSU32830-MONOMER_s,0.004528665341437398,0.004524104815979083,0.004524359061300801,0.004522706466709634,0.004524359061300801,0.004524359061300801,0.004520450039479387,0.004523564544670433,0.004523628106000862,0.004524231938639942,0.004524009473983438,0.0,0.0
ACACT3r_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT3r_FWD_BSU32830-MONOMER_s,0.004528665341437398,0.004524104815979083,0.004524359061300801,0.004522706466709634,0.004524359061300801,0.004524359061300801,0.004520450039479387,0.004523564544670433,0.004523628106000862,0.004524231938639942,0.004524009473983438,0.0,0.0
ACACT4r_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT4r_FWD_BSU32830-MONOMER_s,0.004528665341437398,0.004524104815979083,0.004524359061300801,0.004522706466709634,0.004524359061300801,0.004524359061300801,0.004520450039479387,0.004523564544670433,0.004523628106000862,0.004524231938639942,0.004524009473983438,0.0,0.0
ACACT5r_1_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT5r_1_FWD_BSU32830-MONOMER_s,0.004528665341437398,0.004524104815979083,0.004524359061300801,0.004522706466709634,0.004524359061300801,0.004524359061300801,0.004520450039479387,0.004523564544670433,0.004523628106000862,0.004524231938639942,0.004524009473983438,0.0,0.0
ACACT6r_1_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT6r_1_FWD_BSU32830-MONOMER_s,0.004528665341437398,0.004524104815979083,0.004524359061300801,0.004522706466709634,0.004524359061300801,0.004524359061300801,0.004520450039479387,0.004523564544670433,0.004523628106000862,0.004524231938639942,0.004524009473983438,0.0,0.0
ACACT7r_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT7r_FWD_BSU32830-MONOMER_s,0.0034835887241826138,0.003480080627676218,0.0034802762010006164,0.0034790049743920262,0.0034802762010006164,0.0034802762010006164,0.0034772692611379904,0.0034796650343618713,0.0034797139276929703,0.0034801784143384164,0.0034800072876795683,0.0,0.0
ACACt2_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACt2_FWD_CPLX_dummy_s,0.10050153469266841,0.10040032610845889,0.10040596839886777,0.10036929351120996,0.10040596839886777,0.10040596839886777,0.10031921818383102,0.10038833624133998,0.1003897468139422,0.10040314725366332,0.10039821024955554,0.0,0.0
ACCOAC_FWD_CPLX8J2-3_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_BSU22440-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOAC_FWD_BSU24350-MONOMER_s,0.16477374665383765,0.16460781368908511,0.16461706430732914,0.16455693528874285,0.16461706430732914,0.16461706430732914,0.16447483605182694,0.16458815612531652,0.1645904687798775,0.1646124389982071,0.16460434470724358,0.0,0.0
ACCOAC_FWD_BSU24340-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGApts_FWD_CPLX000-1_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGK_FWD_BSU11210-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGS_FWD_BSU11200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACHBS_FWD_CPLX8J2-23_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACHBS_FWD_BSU36010-MONOMER_s,0.049594220837601115,0.04954854879026541,0.049550780898348336,0.049534533122608554,0.049550780898348336,0.049550780898348336,0.0,0.04954704064577917,0.04954784591788608,0.04954903438307751,0.04954697315990007,0.0,0.0
ACKr_REV_BSU29470-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACKr_FWD_BSU29470-MONOMER_s,0.03856049400375473,0.03852131383171886,0.03852366340390395,0.01105467015838623,0.03852366340390395,0.03852366340390395,0.041298571570705135,0.03851697645973875,0.038517139453456146,0.038522590478129046,0.03852025101580457,0.0,0.0
ACLDC_FWD_BSU36000-MONOMER_s,0.005312691567503106,0.005307361449336822,0.0053076586013699415,0.005305727107698432,0.0053076586013699415,0.0053076586013699415,0.005303089855145063,0.005306730000252754,0.005306804288451835,0.00530751002539155,0.005307250017245685,0.0,0.0
ACLS_FWD_CPLX8J2-23_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
