,base,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,CITt15_FWD_BSU07610-MONOMER_s,PYDX5Pt_s,4FE4St_s,ALAt2r_FWD_BSU27810-MONOMER_s,CBL1t_s,ASNt2r_FWD_CPLX_dummy_s,CITt11_FWD_BSU07610-MONOMER_s,METt3_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
NDPK1_FWD_BSU22730-MONOMER_mod_mn2_s,,0.9352480675410489,0.9352918382814958,0.9352920193750671,0.9351472187694797,0.9344877144529867,0.9352918877443163,0.9345004552773586,0.9352211237297716,0.935292019376294,0.9351487672573707,0.9349546522480816,0.9352729086204876,0.9351152431013352,0.9352291121438762,0.0,0.0
NDPK2_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK2_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0596645806556551,0.05966794664539788,0.05966753751597298,0.059659718888467196,0.05960612063938229,0.05966773982427275,0.05961608913854172,0.059664851040917594,0.05966753751521927,0.059655416522619374,0.05964232445106017,0.059665545594013734,0.05965626908617691,0.05966427448777959,0.0,0.0
NDPK3_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK3_FWD_BSU22730-MONOMER_mod_mn2_s,,0.08578267432477933,0.08578703141583967,0.08578673954995741,0.08577454717876382,0.0857054122505566,0.08578689660937312,0.08571296353201341,0.0857818455007287,0.08578673954887091,0.08577096966768853,0.08575271612752908,0.08578434044914118,0.08577058033411972,0.08578174982277148,0.0,0.0
NDPK4_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK4_FWD_BSU22730-MONOMER_mod_mn2_s,,0.00514721370896535,0.00514746562717438,0.00514746562717438,0.005146601906655087,0.00514303903131685,0.00514746562717438,0.00514303903131685,0.0051470697556010745,0.00514746562717438,0.00514667388346698,0.005145594229342893,0.005147357662255465,0.00514642196454427,0.005147105743949096,0.0,0.0
NDPK5_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK5_FWD_BSU22730-MONOMER_mod_mn2_s,,0.005312412992336196,0.005312672995833685,0.005312672995833685,0.005311781554295042,0.005308104328847038,0.005312672995833685,0.005308104328847038,0.0053122644188038125,0.005312672995833685,0.005311855841195153,0.00531074153568535,0.005312561565792036,0.005311595836961078,0.005312301562194083,0.0,0.0
NDPK6_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK6_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7_FWD_BSU22730-MONOMER_mod_mn2_s,,0.005312412992336196,0.005312672995833685,0.005312672995833685,0.005311781554295042,0.005308104328847038,0.005312672995833685,0.005308104328847038,0.0053122644188038125,0.005312672995833685,0.005311855841195153,0.00531074153568535,0.005312561565792036,0.005311595836961078,0.005312301562194083,0.0,0.0
NDPK8_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK8_FWD_BSU22730-MONOMER_mod_mn2_s,,0.00514721370896535,0.00514746562717438,0.00514746562717438,0.005146601906655087,0.00514303903131685,0.00514746562717438,0.00514303903131685,0.0051470697556010745,0.00514746562717438,0.00514667388346698,0.005145594229342893,0.005147357662255465,0.00514642196454427,0.005147105743949096,0.0,0.0
NDPK9_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK9_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4t_REV_BSU36510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4t_FWD_BSU36510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNHYD_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNHYD_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT_REV_BSU25640-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT_FWD_BSU25640-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNAM_FWD_BSU31760-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATr_REV_BSU25640-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATr_FWD_BSU25640-MONOMER_mod_mg2_s,,1.2902118716314353e-08,1.2903386412986802e-08,1.2903386412986802e-08,1.2899040283665626e-08,1.2881120238284227e-08,1.2903386412986802e-08,1.2881120238284227e-08,1.2901394346176305e-08,1.2903386412986802e-08,1.289940243314856e-08,1.2893970724695965e-08,1.2902843106787303e-08,1.2898134932199608e-08,1.290157543680442e-08,0.0,0.0
NNDPR_FWD_BSU27860-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t2r_FWD_BSU38060-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t3_FWD_BSU37320-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t3_FWD_BSU38060-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO3t2_FWD_BSU03330-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPHS_FWD_BSU30800-MONOMER_s,,2.8917190551757822e-05,2.8918611145019536e-05,2.8918611145019536e-05,2.8913740539550785e-05,2.8893649291992184e-05,2.8918611145019536e-05,2.8893649291992184e-05,2.8916378784179694e-05,2.8918611145019536e-05,2.8914146423339848e-05,2.8908058166503913e-05,2.8918002319335943e-05,2.891272583007813e-05,2.8916581726074225e-05,0.0,0.0
NTD1_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD10_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD2_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD3_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD4_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD5_FWD_BSU07840-MONOMER_s,,5.272766280920341e-05,5.2730649495246185e-05,5.2730647109871125e-05,5.272332632476791e-05,5.270757470651934e-05,5.2730646664331456e-05,5.268611538138832e-05,5.272902679038906e-05,5.273064707752621e-05,5.272267243842042e-05,5.2712621737913194e-05,5.273036022295758e-05,5.2723421037672754e-05,5.2731161729166606e-05,0.0,0.0
NTD6_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD7_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD8_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD9_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTR3B_FWD_CPLX8J2-86_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRIR2x_FWD_CPLX8J2-87_mod_2fe2s_mod_sheme_mod_fad_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2t_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2t_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCBT_1_REV_BSU11250-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCBT_1_FWD_BSU11250-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCOAT1_REV_CPLX8J2-34_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCOAT1_FWD_CPLX8J2-34_s,,0.1004962450454101,0.10050118204951787,0.10050118204951787,0.10048425517829118,0.1004144318344811,0.10050118204951787,0.1004144318344811,0.10049342390020564,0.10050118204951787,0.1004856657508934,0.10046450716186006,0.10049906619061454,0.10048072874678562,0.10049412918650676,0.0,0.0
OIVD1r_REV_CPLX000-58_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIVD1r_FWD_CPLX000-58_s,,0.009405194510315677,0.009405656552294568,0.009405656552294564,0.009404072408366939,0.009397537814665475,0.009405656552294568,0.009397537814665475,0.009404930486327737,0.009405656552294568,0.009404204420360909,0.009402224240451375,0.009405458534303614,0.009403742378382016,0.009404996492324723,0.0,0.0
OIVD2_FWD_CPLX000-59_s,,0.0020900432245145946,0.002090145900509904,0.002090145900509904,0.0020897938685259863,0.002088341736592328,0.002090145900509904,0.002088341736592328,0.002089984552517275,0.002090145900509904,0.002089823204524646,0.00208938316454475,0.0020901018965119138,0.002089720528529337,0.002089999220516605,0.0,0.0
OIVD3_FWD_CPLX000-60_s,,0.017765367408374057,0.017766240154334183,0.017766240154334183,0.017763247882470884,0.017750904761034785,0.017766240154334183,0.017750904761034785,0.01776486869639684,0.017766240154334183,0.017763497238459495,0.017759756898630373,0.01776586612035127,0.017762624492499365,0.017764993374391143,0.0,0.0
OMCDC_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMPDC_FWD_BSU15550-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNTA_1_FWD_BSU40340-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNTAC_1_REV_BSU11200-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNTAC_1_FWD_BSU11200-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNt2_FWD_BSU33330-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPT_REV_BSU15560-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPT_FWD_BSU15560-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXADC_FWD_BSU18670-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXADC_FWD_CPLX-8225_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXADC_FWD_BSU33240-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXGDC_FWD_BSU30820-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CD_FWD_BSU37780-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_CPLX8J2-186_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_BSU12910-MONOMER_s,,0.019486977400481525,0.01948765994392432,0.019487736903600283,0.019486499051611175,0.019473213654501657,0.01948759008482673,0.019472476401795093,0.01948659707461581,0.019487736901732198,0.01948548165678391,0.01947913318112833,0.019487535903478258,0.019486468919033356,0.01948695341002618,0.0,0.0
P5CR_FWD_CPLX8J2-188_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_CPLX8J2-187_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_BSU18480-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_BSU23800-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALAt2_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANTS_FWD_BSU22420-MONOMER_s,,0.0,2.1150636950746254e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1142918664672567e-18,2.115020149120004e-18,0.0,0.0,0.0,0.0
PAPPT3_FWD_BSU15190-MONOMER_s,,0.011068652595520022,0.011069196356964114,0.011069196356964114,0.01106733203201294,0.011059641691589354,0.011069196356964114,0.011059641691589354,0.011068341874694826,0.011069196356964114,0.011067487392425539,0.011065156986236575,0.011068963316345217,0.011066943630981447,0.011068419554901126,0.0,0.0
PAPSR_FWD_BSU15570-MONOMER_s,,0.0,2.1150646777348744e-18,0.0,2.1147084488159104e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.1142928484104523e-18,0.0,0.0,0.0,0.0,0.0
PAP_BS_FWD_CPLX_dummy_s,,0.004842617413008591,0.0048428553126639426,0.0048428553126639426,0.004842039656702737,0.004838675075862762,0.0048428553126639426,0.004838675075862762,0.0048424814703483905,0.0048428553126639426,0.0048421076280328375,0.00484108805808133,0.004842753355668792,0.0048418697283774854,0.004842515456013441,0.0,0.0
PBUTT_REV_BSU37660-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBUTT_FWD_BSU37660-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBUTT_REV_BSU24090-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBUTT_FWD_BSU24090-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_FWD_BSU14860-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDH_FWD_BSU14600-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDH_FWD_CPLX8J2-13_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDH_FWD_BSU14610-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PENCAC_FWD_BSU39540-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PENCAC_FWD_CPLX8J2-125_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPt6_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPt6_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFK_FWD_BSU29190-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFK_2_FWD_BSU29190-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGAMT_REV_BSU01770-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGAMT_FWD_BSU01770-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGCD_REV_BSU23070-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGCD_FWD_BSU23070-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGCD_REV_CPLX8J2-181_s,,0.20786731799351182,0.20787871811522918,0.2078784760699662,0.0,0.15714341038352903,0.20787816813489882,0.20772366883920973,0.2102721242651352,0.20787847598518983,0.20785274000475942,0.31481592804703123,0.19615087153762867,0.0,0.19161891669824435,0.0,0.0
PGCD_FWD_CPLX8J2-181_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GND_REV_BSU23860-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GND_FWD_BSU23860-MONOMER_s,,0.4887771442912068,0.4887949700446753,0.48879503767778754,0.4774535055562257,0.3894422428606839,0.4887954515394094,0.32251549270754687,0.48877893452032656,0.48879503746985536,0.41584285368777707,0.46118389064436,0.4887895005813836,0.4886602323720205,0.5050401348370939,0.0,0.0
BGLA1_FWD_BSU38560-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGLA1_FWD_BSU40110-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGI_REV_BSU31350-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGI_FWD_BSU31350-MONOMER_s,,1.6999947570735505,1.699988961332084,1.699985867504549,1.6999915123017717,1.6999854397917304,1.699987237253508,1.7,1.6999989772865387,1.6999858630179328,1.699987144014627,1.6999985524547583,1.6999998865454449,1.6999908687829017,1.6999968239204772,0.0,0.0
PGK_REV_BSU33930-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGK_FWD_BSU33930-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGL_FWD_BSU13010-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGLYCP_FWD_BSU09240-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM_REV_BSU33910-MONOMER_mod_mn2_s,,0.20786731799351182,0.20787871811522918,0.2078784760699662,0.0,0.15714341038352903,0.20787816813489882,0.20772366883920973,0.2102721242651352,0.20787847598518983,0.20785274000475942,0.31481592804703123,0.19615087153762867,0.0,0.19161891669824435,0.0,0.0
PGM_FWD_BSU33910-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_REV_BSU01770-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_FWD_BSU01770-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_B_REV_BSU34550-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_B_FWD_BSU34550-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGPPH_BS_FWD_CPLX_dummy_s,,0.003403083189245448,0.003403250369976199,0.003403250369976199,0.003402677178899338,0.003400312765707286,0.003403250369976199,0.003400312765707286,0.0034029876573993044,0.003403250369976199,0.0034027249448224097,0.0034020084559763337,0.003403178721091591,0.0034025577640916585,0.0034030115403608403,0.0,0.0
PHCYT_BS_FWD_BSU16540-MONOMER_mod_mg2_mod_k_s,,0.012574409457946363,0.012575027191585254,0.012575027191585254,0.012572909247680482,0.012564172729073302,0.012575027191585254,0.012564172729073302,0.012574056467295567,0.012575027191585254,0.01257308574300588,0.012570438313124918,0.012574762448597157,0.012572468009366988,0.012574144714958267,0.0,0.0
PHETA1_REV_BSU22620-MONOMER_mod_pydx5p_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHETA1_FWD_BSU22620-MONOMER_mod_pydx5p_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHETA1_REV_BSU34890-MONOMER_s,,0.035336192507042716,0.0353365478060389,0.035336362716969494,0.03533127605113264,0.03534441976511738,0.03533634531401461,0.03532150136934479,0.03533687796310551,0.035336362659241956,0.03533458108919198,0.03533302683500434,0.03533692871406384,0.035332616090645495,0.01908569578520655,0.0,0.0
PHETA1_FWD_BSU34890-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHEt2r_REV_CPLX_dummy_s,,0.01624892730885205,0.016249701559244677,0.016249686356803517,0.01624798147371398,0.01627074454197785,0.01624969351194777,0.016246979064374913,0.01625130368567704,0.016249686301527108,0.016249612779622995,0.016250545660155682,0.01625049024050999,0.016249957333507786,0.0,0.0,0.0
PHEt2r_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYT3_FWD_BSU19800-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIabc_FWD_CPLX8J2-71_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIt2r_REV_BSU12840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIt2r_FWD_BSU12840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIt7_FWD_BSU25420-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMANM_REV_BSU09310-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMANM_FWD_BSU09310-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMDPHT_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMPK_FWD_BSU11710-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
