,base,ASNt2r_FWD_CPLX_dummy_s,CBL1t_s,HISt2r_FWD_BSU39390-MONOMER_s,4FE4St_s,PSER_Lt6_FWD_CPLX_dummy_s,PYDX5Pt_s,TYRt2r_REV_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
DGK1_FWD_BSU15680-MONOMER_mod_mg2_s,0.005312691567503106,0.005303089855145063,0.00530353558965679,0.005303238433391798,0.00530353558965679,0.0053027555538114855,0.005303052710571479,0.005303387011562377,0.00530353558965679,0.005302532686041625,0.0053031269997138855,0.0,0.0
DGNSK_FWD_BSU00150-MONOMER_s,0.005312691567503106,0.005303089855145063,0.00530353558965679,0.005303238433391798,0.00530353558965679,0.0053027555538114855,0.005303052710571479,0.005303387011562377,0.00530353558965679,0.005302532686041625,0.0053031269997138855,0.0,0.0
DHAD1_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.03529958417756105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHAD2_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.017766302493331332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHAD3_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.03182791834426978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHAt_REV_CPLX_dummy_s,0.13219791700970288,0.0019560700124963575,0.0019570155134619655,0.001958158549022322,0.0019570155134619655,0.0,0.0,0.0019569418502883226,0.0019570155134619655,0.0,0.007960836534545249,0.0,0.0
DHAt_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHBD_REV_BSU32000-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHBD_FWD_BSU32000-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHBS_FWD_BSU31980-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHBS_FWD_CPLX-7604_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHDPRy_FWD_BSU22490-MONOMER_s,0.03856049400375473,0.03848806169597135,0.03849207756248335,0.03848919484018586,0.03849207756248335,0.03848636249635674,0.03848914133984941,0.03849105246426383,0.03849207756248335,0.011047989660644532,0.038488684712104176,0.0,0.0
DHDPS_FWD_BSU16770-MONOMER_s,0.03856049400375473,0.03848806169597135,0.03849207756248335,0.03848919484018586,0.03849207756248335,0.03848636249635674,0.03848914133984941,0.03849105246426383,0.03849207756248335,0.011047989660644532,0.038488684712104176,0.0,0.0
FOLR2_REV_BSU21810-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLR2_FWD_BSU21810-MONOMER_s,3.9899126052856445e-05,3.98267463684082e-05,3.9830106353759766e-05,3.9827866363525384e-05,3.9830106353759766e-05,3.982422637939453e-05,3.9826466369628904e-05,3.9828986358642575e-05,3.9830106353759766e-05,3.9822546386718746e-05,3.9827026367187496e-05,0.0,0.0
DHFR_REV_BSU21810-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHFR_FWD_BSU21810-MONOMER_s,0.005240113621431948,0.005230668267477805,0.005231105571006582,0.005230811972588314,0.005231105571006582,0.0051776808126888845,0.005230630690069969,0.00523095974977294,0.005231105571006582,0.005230119355542133,0.005230706406457392,0.0,0.0
DHFS_FWD_BSU28080-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHNAOT7_FWD_BSU38490-MONOMER_mod_mg2_s,2.89187126159668e-05,2.886625213623047e-05,2.8868687438964845e-05,2.8867063903808592e-05,2.8868687438964845e-05,2.886442565917969e-05,2.8866049194335936e-05,2.8867875671386717e-05,2.8868687438964845e-05,2.88632080078125e-05,2.8866455078125002e-05,0.0,0.0
DHNPA_1_FWD_BSU00780-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHORDi_REV_CPLX8J2-105_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHORDi_FWD_CPLX8J2-105_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHORTS_REV_BSU15500-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHORTS_FWD_BSU15500-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHPPDA_FWD_BSU23280-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLD3_FWD_BSU00770-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHQTi_REV_BSU23080-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHQTi_FWD_BSU23080-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHQS_FWD_BSU22700-MONOMER_mod_nad_mod_cobalt2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DINSK_FWD_BSU00150-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc1_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc10_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc11_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc12_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc13_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc14_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc15_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc2_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc3_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc4_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc5_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc6_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc7_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc8_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc9_FWD_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJENKabc_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKI_REV_BSU22130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKI_FWD_BSU22130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKII_FWD_BSU22140-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKMD2K_FWD_BSU13620-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKMD3M_FWD_BSU13620-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM1PE_REV_BSU13590-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM1PE_FWD_BSU13590-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM1PE_REV_CPLX-7445_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM1PE_FWD_CPLX-7445_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMATT_FWD_BSU24280-MONOMER_mod_mn2_s,2.89187126159668e-05,2.886625213623047e-05,2.8868687438964845e-05,2.8867063903808592e-05,2.8868687438964845e-05,2.886442565917969e-05,2.8866049194335936e-05,2.8867875671386717e-05,2.8868687438964845e-05,2.88632080078125e-05,2.8866455078125002e-05,0.0,0.0
DMPPS_FWD_BSU25160-MONOMER_s,2.89187126159668e-05,2.886625213623047e-05,2.8868687438964845e-05,2.8867063903808592e-05,2.8868687438964845e-05,2.886442565917969e-05,2.8866049194335936e-05,2.8867875671386717e-05,2.8868687438964845e-05,2.88632080078125e-05,2.8866455078125002e-05,0.0,0.0
DPCOAK_FWD_BSU29060-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1113539598289974e-18,0.0,0.0,0.0,0.0,0.0
DPR_FWD_BSU15110-MONOMER_s,2.115071116503541e-18,0.0,0.0,0.0,0.0,0.0,2.11121939489302e-18,2.1113539598289974e-18,0.0,0.0,0.0,0.0,0.0
DRBK_REV_BSU35920-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRBK_FWD_BSU35920-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRIBabc_FWD_CPLX8J2-64_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRPA_REV_BSU39420-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8309831932697275e-23,0.0,0.0,0.0
DRPA_FWD_BSU39420-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTMPK_REV_BSU00280-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTMPK_FWD_BSU00280-MONOMER_mod_mg2_s,0.005147483621323476,0.005138180491926315,0.0051386123655010225,0.005138324449858343,0.0051386123655010225,0.00513785658630949,0.005138144502431779,0.00513846840771658,0.0051386123655010225,0.005137640649024123,0.005138216481416239,0.0,0.0
DTMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,5.2657782506899834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DURIK1_FWD_BSU37060-MONOMER_mod_mg2_s,5.273087405561509e-05,5.2661029183081376e-05,5.266309915179929e-05,5.2659656366445514e-05,5.266309915179929e-05,0.0,5.265972126856107e-05,5.266235569771698e-05,5.266309915179929e-05,5.2656160131291574e-05,5.266289867396556e-05,0.0,0.0
DURIPP_REV_BSU39400-MONOMER_s,5.273087405561509e-05,5.2661029183081376e-05,5.266309915179929e-05,5.2659656366445514e-05,5.266309915179929e-05,0.0,5.265972126856107e-05,5.266235569771698e-05,5.266309915179929e-05,5.2656160131291574e-05,5.266289867396556e-05,0.0,0.0
DURIPP_FWD_BSU39400-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUTPDP_FWD_BSU17660-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUTPDP_FWD_BSU20020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXPRIi_FWD_BSU16550-MONOMER_mod_cobalt2_s,0.0002024309883117676,0.00020206376495361328,0.00020208081207275392,0.00020206944732666015,0.00020208081207275392,0.00020205097961425783,0.00020206234436035157,0.00020207512969970702,0.00020208081207275392,0.00020204245605468752,0.000202065185546875,0.0,0.0
DXPS_FWD_BSU24270-MONOMER_mod_thmpp_s,0.0002024309883117676,0.00020206376495361328,0.00020208081207275392,0.00020206944732666015,0.00020208081207275392,0.00020205097961425783,0.00020206234436035157,0.00020207512969970702,0.00020208081207275392,0.00020204245605468752,0.000202065185546875,0.0,0.0
ECOAH1_1_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH1_1_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH1_1_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH1_1_FWD_BSU28540-MONOMER_s,0.004528665341437398,0.004520450039479387,0.004520831407461965,0.004520577162140246,0.004520831407461965,0.004520164013492455,0.004520418258814172,0.004520704284801105,0.004520831407461965,0.004519973329501167,0.004520481820144602,0.0,0.0
ECOAH2_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH2_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH2_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH2_FWD_BSU28540-MONOMER_s,0.004528665341437398,0.004520450039479387,0.004520831407461965,0.004520577162140246,0.004520831407461965,0.004520164013492455,0.004520418258814172,0.004520704284801105,0.004520831407461965,0.004519973329501167,0.004520481820144602,0.0,0.0
ECOAH2c_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH2c_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH2c_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH2c_FWD_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH3_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH3_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH3_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH3_FWD_BSU28540-MONOMER_s,0.004528665341437398,0.004520450039479387,0.004520831407461965,0.004520577162140246,0.004520831407461965,0.004520164013492455,0.004520418258814172,0.004520704284801105,0.004520831407461965,0.004519973329501167,0.004520481820144602,0.0,0.0
ECOAH4_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH4_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH4_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH4_FWD_BSU28540-MONOMER_s,0.004528665341437398,0.004520450039479387,0.004520831407461965,0.004520577162140246,0.004520831407461965,0.004520164013492455,0.004520418258814172,0.004520704284801105,0.004520831407461965,0.004519973329501167,0.004520481820144602,0.0,0.0
ECOAH5_1_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH5_1_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH5_1_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH5_1_FWD_BSU28540-MONOMER_s,0.004528665341437398,0.004520450039479387,0.004520831407461965,0.004520577162140246,0.004520831407461965,0.004520164013492455,0.004520418258814172,0.004520704284801105,0.004520831407461965,0.004519973329501167,0.004520481820144602,0.0,0.0
ECOAH6_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH6_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH6_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH6_FWD_BSU28540-MONOMER_s,0.004528665341437398,0.004520450039479387,0.004520831407461965,0.004520577162140246,0.004520831407461965,0.004520164013492455,0.004520418258814172,0.004520704284801105,0.004520831407461965,0.004519973329501167,0.004520481820144602,0.0,0.0
ECOAH7_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH7_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH7_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH7_FWD_BSU28540-MONOMER_s,0.0034835887241826138,0.0034772692611379904,0.0034775626211245884,0.0034773670478001895,0.0034775626211245884,0.0034770492411480424,0.0034772448144724404,0.003477464834462389,0.0034775626211245884,0.0034769025611547434,0.0034772937078035404,0.0,0.0
ECOAH9ir_REV_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH9ir_FWD_BSU18220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH9ir_REV_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOAH9ir_FWD_BSU28540-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECTOINEabc_FWD_CPLX8J2-93_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDA_FWD_BSU22100-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO_REV_BSU33900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO_FWD_BSU33900-MONOMER_s,2.5673725210019245,2.5687864382133343,2.568792128654856,2.5688595321219294,2.568792128654856,2.5688619375995314,2.568817624574964,2.568810371617322,2.568792128654856,2.568853412814617,2.568720222027461,0.0,0.0
ETHAAL_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETHAt6_REV_BSU39450-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETHAt6_FWD_BSU39450-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETHSabc_FWD_CPLX8J2-74_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8309831932697275e-23,0.0,0.0,0.0
ETOHt3_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRUK_FWD_BSU14390-MONOMER_mod_mg2_s,7.994209546705057e-05,7.979707515667156e-05,7.980380724071237e-05,7.979931918468517e-05,7.980380724071237e-05,7.979202609364096e-05,7.979651414966816e-05,7.980156321269876e-05,7.980380724071237e-05,7.978866005162055e-05,7.979763616367496e-05,0.0,0.0
F6Pt6_2_FWD_BSU12010-MONOMER_s,82.89770097787834,83.18115067014398,83.18320020621238,83.17311254834208,83.18320020621238,83.16357586818275,83.16900480593256,83.19272318303716,83.18320020621238,83.16942873776424,83.20794256185376,0.0,0.0
F6Pt6_2_FWD_BSU14400-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_REV_BSU10360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_FWD_BSU10360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_REV_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_FWD_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_REV_BSU18250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_FWD_BSU18250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_REV_BSU10270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_FWD_BSU10270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_ISO_REV_BSU10360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_ISO_FWD_BSU10360-MONOMER_s,0.0003483588724182614,0.00034772692611379906,0.0003477562621124588,0.0003477367047800189,0.0003477562621124588,0.0003477049241148042,0.00034772448144724404,0.00034774648344623884,0.0003477562621124588,0.0003476902561154743,0.00034772937078035403,0.0,0.0
FACOAL140_ISO_REV_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_ISO_FWD_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_ISO_REV_BSU18250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_ISO_FWD_BSU18250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_ISO_REV_BSU10270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_ISO_FWD_BSU10270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_ISO_REV_BSU10360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_ISO_FWD_BSU10360-MONOMER_s,0.0069671774483652275,0.006954538522275981,0.006955125242249177,0.006954734095600379,0.006955125242249177,0.006954098482296085,0.006954489628944881,0.006954929668924778,0.006955125242249177,0.006953805122309487,0.006954587415607081,0.0,0.0
FACOAL150_ISO_REV_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_ISO_FWD_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_ISO_REV_BSU18250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_ISO_FWD_BSU18250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_ISO_REV_BSU10270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_ISO_FWD_BSU10270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_anteiso_REV_BSU10360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_anteiso_FWD_BSU10360-MONOMER_s,0.011844201662220888,0.011822715487869168,0.011823712911823601,0.011823047962520645,0.011823712911823601,0.011821967419903344,0.011822632369206299,0.011823380437172121,0.011823712911823601,0.011821468707926127,0.011822798606532037,0.0,0.0
FACOAL150_anteiso_REV_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_anteiso_FWD_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_anteiso_REV_BSU18250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL150_anteiso_FWD_BSU18250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
