,base,ASNt2r_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,CITt15_FWD_BSU07610-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,PYDX5Pt_s,CITt11_FWD_BSU07610-MONOMER_s,4FE4St_s,CBL1t_s,ASPt2r_FWD_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
NAt3_1_FWD_BSU31600-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31630-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31660-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU31610-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU33420-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU09680-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU09850-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAt3_1_FWD_BSU11640-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPRT_REV_BSU31750-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPRT_FWD_BSU31750-MONOMER_s,,1.2901394346176305e-08,1.2903386412986802e-08,1.2902118716314353e-08,1.2903386412986802e-08,1.2903386412986802e-08,1.2899040283665626e-08,1.2903386412986802e-08,1.2881120238284227e-08,1.2880939291271413e-08,1.2893970724695965e-08,1.2898134932199608e-08,1.2902662007262669e-08,1.289940243314856e-08,1.290157543680442e-08,0.0,0.0
NDPK1_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK1_FWD_BSU22730-MONOMER_mod_mn2_s,,0.9352202222720656,0.9352918877448226,0.9352479359282622,0.9352918877435957,0.935291706649413,0.9351502103106213,0.9352918877443163,0.9344875831781685,0.9344939375396418,0.9349545207390597,0.9351151115212647,0.9352663997199782,0.9351487547515689,0.9352297820229398,0.0,0.0
NDPK2_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK2_FWD_BSU22730-MONOMER_mod_mn2_s,,0.05966443631063751,0.05966773982624699,0.05966478295664409,0.059667739827000695,0.05966814895790717,0.059661455279506594,0.05966773982427275,0.05960632269824621,0.059615810760550655,0.059642526663091264,0.05965647136452605,0.05966538276207948,0.05965713742820704,0.05966487046555213,0.0,0.0
NDPK3_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK3_FWD_BSU22730-MONOMER_mod_mn2_s,,0.08578144104530397,0.08578689660874304,0.08578283137720523,0.08578689660982954,0.08578718847675526,0.08577600717584045,0.08578689660937312,0.08570556911758133,0.08571246858986134,0.0857528731110186,0.08577073736857302,0.08578394291374636,0.08577240718878401,0.08578224123409632,0.0,0.0
NDPK4_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK4_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0051470697556010745,0.00514746562717438,0.00514721370896535,0.00514746562717438,0.00514746562717438,0.005146601906655087,0.00514746562717438,0.00514303903131685,0.005143003042445712,0.005145594229342893,0.00514642196454427,0.005147321673939889,0.00514667388346698,0.005147105743949096,0.0,0.0
NDPK5_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK5_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0053122644188038125,0.005312672995833685,0.005312412992336196,0.005312672995833685,0.005312672995833685,0.005311781554295042,0.005312672995833685,0.005308104328847038,0.005308067184916861,0.00531074153568535,0.005311595836961078,0.005312524422435252,0.005311855841195153,0.005312301562194083,0.0,0.0
NDPK6_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK6_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK7_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0053122644188038125,0.005312672995833685,0.005312412992336196,0.005312672995833685,0.005312672995833685,0.005311781554295042,0.005312672995833685,0.005308104328847038,0.005308067184916861,0.00531074153568535,0.005311595836961078,0.005312524422435252,0.005311855841195153,0.005312301562194083,0.0,0.0
NDPK8_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK8_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0051470697556010745,0.00514746562717438,0.00514721370896535,0.00514746562717438,0.00514746562717438,0.005146601906655087,0.00514746562717438,0.00514303903131685,0.005143003042445712,0.005145594229342893,0.00514642196454427,0.005147321673939889,0.00514667388346698,0.005147105743949096,0.0,0.0
NDPK9_REV_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDPK9_FWD_BSU22730-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4t_REV_BSU36510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NH4t_FWD_BSU36510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNHYD_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNHYD_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT_REV_BSU25640-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMNAT_FWD_BSU25640-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNAM_FWD_BSU31760-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATr_REV_BSU25640-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNATr_FWD_BSU25640-MONOMER_mod_mg2_s,,1.2901394346176305e-08,1.2903386412986802e-08,1.2902118716314353e-08,1.2903386412986802e-08,1.2903386412986802e-08,1.2899040283665626e-08,1.2903386412986802e-08,1.2881120238284227e-08,1.2880939291271413e-08,1.2893970724695965e-08,1.2898134932199608e-08,1.2902662007262669e-08,1.289940243314856e-08,1.290157543680442e-08,0.0,0.0
NNDPR_FWD_BSU27860-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t2r_FWD_BSU38060-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t3_FWD_BSU37320-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2t3_FWD_BSU38060-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO3t2_FWD_BSU03330-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPHS_FWD_BSU30800-MONOMER_s,,2.8916378784179694e-05,2.8918611145019536e-05,2.8917190551757822e-05,2.8918611145019536e-05,2.8918611145019536e-05,2.8913740539550785e-05,2.8918611145019536e-05,2.8893649291992184e-05,2.8893446350097656e-05,2.8908058166503913e-05,2.891272583007813e-05,2.8917799377441415e-05,2.8914146423339848e-05,2.8916581726074225e-05,0.0,0.0
NTD1_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD10_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD2_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD3_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD4_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD5_FWD_BSU07840-MONOMER_s,,5.27289268711385e-05,5.273064651271653e-05,5.272766224469445e-05,5.2730646545061404e-05,5.273064893044621e-05,5.2723378035191025e-05,5.2730646664331456e-05,5.270757422430282e-05,5.268565909258281e-05,5.271262118528639e-05,5.272342047734121e-05,5.2729905382402137e-05,5.272269005369487e-05,5.2731174514512345e-05,0.0,0.0
NTD6_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD7_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD8_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD9_FWD_BSU07840-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTR3B_FWD_CPLX8J2-86_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRIR2x_FWD_CPLX8J2-87_mod_2fe2s_mod_sheme_mod_fad_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2t_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2t_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCBT_1_REV_BSU11250-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCBT_1_FWD_BSU11250-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCOAT1_REV_CPLX8J2-34_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCOAT1_FWD_CPLX8J2-34_s,,0.10049342390020564,0.10050118204951787,0.1004962450454101,0.10050118204951787,0.10050118204951787,0.10048425517829118,0.10050118204951787,0.1004144318344811,0.10041372654818,0.10046450716186006,0.10048072874678562,0.10049836090431342,0.1004856657508934,0.10049412918650676,0.0,0.0
OIVD1r_REV_CPLX000-58_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIVD1r_FWD_CPLX000-58_s,,0.009404930486327737,0.009405656552294568,0.009405194510315677,0.009405656552294568,0.009405656552294568,0.009404072408366939,0.009405656552294568,0.009397537814665475,0.009397471808668493,0.009402224240451375,0.009403742378382016,0.00940539252830663,0.009404204420360909,0.009404996492324723,0.0,0.0
OIVD2_FWD_CPLX000-59_s,,0.002089984552517275,0.002090145900509904,0.0020900432245145946,0.0020901459005099017,0.002090145900509904,0.0020897938685259863,0.002090145900509904,0.002088341736592328,0.002088327068592998,0.00208938316454475,0.002089720528529337,0.0020900872285125843,0.002089823204524646,0.002089999220516605,0.0,0.0
OIVD3_FWD_CPLX000-60_s,,0.01776486869639684,0.017766240154334183,0.017765367408374057,0.017766240154334183,0.017766240154334183,0.017763247882470884,0.017766240154334183,0.017750904761034785,0.017750780083040485,0.017759756898630373,0.017762624492499365,0.017765741442356965,0.017763497238459495,0.017764993374391143,0.0,0.0
OMCDC_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMPDC_FWD_BSU15550-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNTA_1_FWD_BSU40340-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNTAC_1_REV_BSU11200-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNTAC_1_FWD_BSU11200-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNt2_FWD_BSU33330-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPT_REV_BSU15560-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPT_FWD_BSU15560-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXADC_FWD_BSU18670-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXADC_FWD_CPLX-8225_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXADC_FWD_BSU33240-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXGDC_FWD_BSU30820-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CD_FWD_BSU37780-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_CPLX8J2-186_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_BSU12910-MONOMER_s,,0.019486530652077737,0.0194875900737099,0.019486830585106255,0.01948759007557799,0.01948751311573819,0.019486951637516837,0.01948759008482673,0.01947306710388821,0.01947221111020703,0.019478986451160286,0.01948632213486323,0.01948725342623008,0.019485111633036498,0.019486960405141498,0.0,0.0
P5CR_FWD_CPLX8J2-188_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_CPLX8J2-187_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_BSU18480-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR_FWD_BSU23800-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALAt2_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANTS_FWD_BSU22420-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPPT3_FWD_BSU15190-MONOMER_s,,0.011068341874694826,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.011069196356964114,0.01106733203201294,0.011069196356964114,0.011059641691589354,0.011059564011383057,0.011065156986236575,0.011066943630981447,0.011068885636138918,0.011067487392425539,0.011068419554901126,0.0,0.0
PAPSR_FWD_BSU15570-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1132390045251826e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAP_BS_FWD_CPLX_dummy_s,,0.0048424814703483905,0.0048428553126639426,0.004842617413008591,0.0048428553126639426,0.0048428553126639426,0.004842039656702737,0.0048428553126639426,0.004838675075862762,0.0048386410901977124,0.00484108805808133,0.0048418697283774854,0.004842719370003742,0.0048421076280328375,0.004842515456013441,0.0,0.0
PBUTT_REV_BSU37660-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBUTT_FWD_BSU37660-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBUTT_REV_BSU24090-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBUTT_FWD_BSU24090-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_FWD_BSU14860-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDH_FWD_BSU14600-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDH_FWD_CPLX8J2-13_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDH_FWD_BSU14610-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PENCAC_FWD_BSU39540-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PENCAC_FWD_CPLX8J2-125_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPt6_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPt6_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFK_FWD_BSU29190-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFK_2_FWD_BSU29190-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGAMT_REV_BSU01770-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGAMT_FWD_BSU01770-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGCD_REV_BSU23070-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGCD_FWD_BSU23070-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGCD_REV_CPLX8J2-181_s,,0.2222436655186368,0.2078781677502653,0.2078670097830544,0.2078781678350416,0.20787840988163125,0.0,0.20787816813489882,0.15714305430447417,0.20772174077706493,0.314815648969368,0.0,0.19614912815674707,0.2078531567836602,0.1916181677342809,0.0,0.0
PGCD_FWD_CPLX8J2-181_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GND_REV_BSU23860-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GND_FWD_BSU23860-MONOMER_s,,0.4887779189965946,0.48879545058728785,0.48877755739284295,0.48879545079521974,0.4887953831613862,0.47745958819677276,0.4887954515394094,0.38944260735660613,0.3225146259067125,0.4611842308628753,0.48866064534614795,0.48878618646872596,0.41584043385125946,0.5050424823087396,0.0,0.0
BGLA1_FWD_BSU38560-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGLA1_FWD_BSU40110-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGI_REV_BSU31350-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGI_FWD_BSU31350-MONOMER_s,,1.6999989688951012,1.6999872167970058,1.6999961110371644,1.6999872212836158,1.6999903151224418,1.7,1.699987237253508,1.699986799212337,1.6999856875182584,1.699999906219157,1.6999922228736104,1.6999864735428036,1.7,1.7,0.0,0.0
PGK_REV_BSU33930-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGK_FWD_BSU33930-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGL_FWD_BSU13010-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGLYCP_FWD_BSU09240-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM_REV_BSU33910-MONOMER_mod_mn2_s,,0.2222436655186368,0.2078781677502653,0.2078670097830544,0.2078781678350416,0.20787840988163125,0.0,0.20787816813489882,0.15714305430447417,0.20772174077706493,0.314815648969368,0.0,0.19614912815674707,0.2078531567836602,0.1916181677342809,0.0,0.0
PGM_FWD_BSU33910-MONOMER_mod_mn2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_REV_BSU01770-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_FWD_BSU01770-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_B_REV_BSU34550-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGMT_B_FWD_BSU34550-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGPPH_BS_FWD_CPLX_dummy_s,,0.0034029876573993044,0.003403250369976199,0.003403083189245448,0.003403250369976199,0.003403250369976199,0.003402677178899338,0.003403250369976199,0.003400312765707286,0.0034002888827457506,0.0034020084559763337,0.0034025577640916585,0.0034031548381300556,0.0034027249448224097,0.0034030115403608403,0.0,0.0
PHCYT_BS_FWD_BSU16540-MONOMER_mod_mg2_mod_k_s,,0.012574056467295567,0.012575027191585254,0.012574409457946363,0.012575027191585254,0.012575027191585254,0.012572909247680482,0.012575027191585254,0.012564172729073302,0.012564084481410605,0.012570438313124918,0.012572468009366988,0.01257467420093446,0.01257308574300588,0.012574144714958267,0.0,0.0
PHETA1_REV_BSU22620-MONOMER_mod_pydx5p_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHETA1_FWD_BSU22620-MONOMER_mod_pydx5p_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHETA1_REV_BSU34890-MONOMER_s,,0.035337040871830976,0.035336345027290265,0.03533617488140013,0.03533634508501773,0.035336530174871296,0.03533095156859458,0.03533634531401461,0.0353444023151901,0.03532113629115426,0.03533300924037797,0.03533259847048308,0.0353365778800972,0.035334746595662374,0.01908558381456535,0.0,0.0
PHETA1_FWD_BSU34890-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
