,base,PSER_Lt6_FWD_CPLX_dummy_s,CBL1t_s,HISt2r_FWD_BSU39390-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,PYDX5Pt_s,4FE4St_s,METt3_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
formation_BSU09680-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU07840-MONOMER_s,7.639786711984589e-05,7.645942309882085e-05,7.645726391929697e-05,7.644316627260795e-05,7.646390618807404e-05,7.643420360472277e-05,7.64229688662663e-05,7.645532329239859e-05,7.657525061163444e-05,7.645721927318803e-05,7.645726391929697e-05,0.0,0.0
formation_BSU27900-MONOMER_s,5.69441151853695e-08,3.06975806648773e-08,3.070739298790434e-08,3.070639680785076e-08,3.0705933646402995e-08,3.0703037145186856e-08,3.069293639216344e-08,3.06971466992345e-08,3.066000091269918e-08,3.070747954107128e-08,3.070739298790434e-08,0.0,0.0
formation_BSU31322-MONOMER_s,6.808193510808396e-13,6.791946627701872e-13,6.794415449148348e-13,6.793626655324381e-13,6.793969159849834e-13,6.792916128470066e-13,6.78990653247135e-13,6.791856570081071e-13,6.779827645202699e-13,6.794416253637159e-13,6.794415449148348e-13,0.0,0.0
formation_BSU06370-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01120-MONOMER_s,2.136177851757439e-07,2.1315541141474903e-07,2.1321883422184932e-07,2.1319531176921027e-07,2.1320713675661216e-07,2.1318282708383015e-07,2.1308804686390663e-07,2.1314916121039144e-07,2.128526260158633e-07,2.1321875681002935e-07,2.1321883422184932e-07,0.0,0.0
formation_BSU15700-MONOMER_s,1.7244659830193737e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00090-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26650-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13960-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33240-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-106_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32450-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21910-MONOMER_s,1.0933265598661561e-07,7.381384501713365e-08,7.382934608851636e-08,7.382107297299071e-08,7.38253341221084e-08,7.381823454960663e-08,7.378710895208422e-08,7.381126630619543e-08,0.0,7.382919807320142e-08,7.382934608851636e-08,0.0,0.0
formation_BSU38300-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-7602_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25420-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-164_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-165_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29190-MONOMER_s,1.643713925374588e-11,1.6397208736433442e-11,1.6401558264767134e-11,1.6400521668580995e-11,1.640060906936589e-11,1.6400535900571658e-11,1.6394748681687455e-11,1.6396854725804607e-11,1.6372533551621146e-11,1.6401554034798504e-11,1.6401558264767134e-11,0.0,0.0
formation_BSU36510-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33920-MONOMER_s,8.746058407331797e-08,5.385812399095144e-08,5.6315048508710135e-08,5.631714405434904e-08,5.631310592573635e-08,5.630381219050342e-08,5.061128371603689e-08,5.153594836843934e-08,3.567760778575125e-08,5.6314611024114787e-08,5.6315048508710135e-08,0.0,0.0
formation_BSU31350-MONOMER_s,4.420377617458155e-07,4.4155183650259523e-07,4.4162101593211654e-07,4.4159462353782544e-07,4.416083991151902e-07,4.4158293460986665e-07,4.4148530087246015e-07,4.415478426118178e-07,4.4123760372587996e-07,4.4162229267977307e-07,4.4162101593211654e-07,0.0,0.0
formation_BSU15750-MONOMER_s,1.536146188652035e-12,1.532453777793006e-12,1.5329613405245503e-12,1.5327735283904291e-12,1.5328677791103946e-12,1.5326745821313191e-12,1.5319185606641229e-12,1.5324043809458947e-12,1.5300401892083648e-12,1.5329607844863547e-12,1.5329613405245503e-12,0.0,0.0
formation_BSU34130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23380-MONOMER_s,3.232442474254676e-08,3.2253309133279834e-08,3.2263394718923346e-08,3.225892492346761e-08,3.226164901204706e-08,3.2257290135530356e-08,0.0,3.225257900753244e-08,3.2205208363456666e-08,3.226327866816102e-08,3.2263394718923346e-08,0.0,0.0
formation_BSU22610-MONOMER_s,3.431678549906842e-08,3.426733328838121e-08,3.4270876410334824e-08,3.426680658942296e-08,1.8752270047431325e-08,3.426925903117238e-08,3.425184737311003e-08,3.426494766856569e-08,3.425579826672452e-08,3.427084790835444e-08,3.4270876410334824e-08,0.0,0.0
formation_BSU30240-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37170-MONOMER_s,2.1040288468433446e-09,2.099409822707226e-09,2.1000588357870224e-09,2.0998228194254636e-09,2.0999408259483472e-09,2.099704816218371e-09,2.0987609099301136e-09,2.09935082649184e-09,2.0964315499113937e-09,2.1000588357870224e-09,2.1000588357870224e-09,0.0,0.0
formation_BSU15550-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-58_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-55_s,0.0,4.419970581881913e-12,0.0,0.0,0.0,0.0,0.0,4.419859018736372e-12,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-54_s,3.9455833348535834e-14,3.9393298940377965e-14,3.9402086875494176e-14,3.939889115507713e-14,3.940048899990723e-14,3.9397293341003595e-14,3.9384511935619314e-14,3.9392500083319685e-14,3.9352966268381865e-14,3.9402086875494176e-14,3.9402086875494176e-14,0.0,0.0
formation_CPLX8J2-57_s,9.422563535809998e-12,7.713424061476828e-12,9.411124634252279e-12,9.410276270946164e-12,9.410785358643825e-12,7.09060443655431e-12,9.407768071437013e-12,7.713185509301656e-12,7.082626585510823e-12,9.411149502184213e-12,9.411124634252279e-12,0.0,0.0
formation_CPLX8J2-56_s,6.804265717987952e-11,4.531609634975484e-11,6.03002898045079e-11,6.029493938533358e-11,6.029685867219793e-11,6.029567716012876e-11,6.026850449021952e-11,5.76004177772827e-11,6.021494089495257e-11,6.030147348239044e-11,6.03002898045079e-11,0.0,0.0
formation_CPLX8J2-51_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-50_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-53_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-52_s,4.7383970847517126e-08,4.735519096529009e-08,4.734341097510864e-08,4.733423730079107e-08,4.733674283360892e-08,4.734509948782267e-08,4.7285647363530084e-08,4.735877233912176e-08,4.7220797093999674e-08,4.734856742264352e-08,4.734341097510864e-08,0.0,0.0
formation_BSU24140-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01250-MONOMER_s,3.306367217524935e-06,3.302046275192327e-06,3.302629493977e-06,3.302410446256653e-06,3.3025207157392603e-06,3.3022900536008347e-06,3.3014032787265324e-06,3.301986233044048e-06,3.299186591472233e-06,3.302628296041934e-06,3.302629493977e-06,0.0,0.0
formation_BSU15790-MONOMER_s,1.8995137279830405e-07,1.2037310754351063e-07,1.2041593124907861e-07,1.204208395923749e-07,1.2041177883544956e-07,1.2039157682519864e-07,1.0768192549210733e-07,1.1518792597085609e-07,7.434209205846699e-08,1.204149557362182e-07,1.2041593124907861e-07,0.0,0.0
formation_BSU31930-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15430-MONOMER_s,1.4787327674352465e-08,1.4758463418006082e-08,1.476074620886299e-08,1.4759094864733858e-08,1.475995935620498e-08,1.4758673570100551e-08,1.4752680290063821e-08,1.4757891540450938e-08,1.4738337164790188e-08,1.476070009889015e-08,1.476074620886299e-08,0.0,0.0
formation_BSU28510-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33430-MONOMER_s,1.2326987088499191e-08,1.3054258644059888e-09,1.3060254246290207e-09,1.3059440280350402e-09,1.3059070254192252e-09,1.3058717185646468e-09,1.3059694643756035e-09,0.0,1.3032243928823519e-09,1.3059975118619103e-09,1.3060254246290207e-09,0.0,0.0
formation_BSU23080-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU08710-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03910-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28950-MONOMER_s,1.1838857221073222e-08,1.1814822847390461e-08,1.1818534056418167e-08,1.1817288869443498e-08,1.1817929731715577e-08,1.1816352151703154e-08,1.1811271809598114e-08,1.1814160634277012e-08,1.1799693927846241e-08,1.1818488719727641e-08,1.1818534056418167e-08,0.0,0.0
formation_BSU22110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10870-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,3.929407592897339e-07,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39710-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35580-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31620-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02270-MONOMER_s,2.128114482354568e-08,2.123442582454922e-08,2.124099025039549e-08,2.1238603069070198e-08,2.12397966429641e-08,2.123740952871378e-08,2.1227862413211827e-08,2.1233829108869418e-08,2.1204302162134977e-08,2.124099025039549e-08,2.124099025039549e-08,0.0,0.0
formation_BSU15930-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU12010-MONOMER_s,3.851447193470232e-05,3.851932017708739e-05,3.8531609200736095e-05,3.8524746400614505e-05,3.853494155754021e-05,3.8527129575584826e-05,3.851196719339426e-05,3.8526198752511645e-05,3.858875290959698e-05,3.853158859554059e-05,3.8531609200736095e-05,0.0,0.0
formation_BSU22100-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33510-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13010-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-158_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28280-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32170-MONOMER_s,6.37045855972505e-08,6.35645183930727e-08,6.35843300380669e-08,6.35759984169335e-08,6.358085155093116e-08,6.357267583414453e-08,1.8241350916453207e-08,6.356297976476542e-08,6.347104876727563e-08,6.358416698088766e-08,6.35843300380669e-08,0.0,0.0
formation_BSU05340-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13300-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU36120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06500-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27910-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU31150-MONOMER_s,1.3330914055461713e-07,1.3301648385520407e-07,1.3305760466778523e-07,1.330426509097303e-07,1.3305012768371518e-07,1.3303517434583063e-07,1.329753693976996e-07,1.3301274591464264e-07,1.3282778350190557e-07,1.3305760466778523e-07,1.3305760466778523e-07,0.0,0.0
formation_BSU36130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU08820-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29990-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40060-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09440-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU05980-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-60_s,6.299521515428643e-11,5.204145269458776e-11,5.205091344392409e-11,5.204645197762908e-11,5.204893003006862e-11,5.204454457158662e-11,3.944289485681236e-11,5.2039984738054046e-11,2.929853864424696e-11,5.205077783125921e-11,5.205091344392409e-11,0.0,0.0
formation_CPLX8J2-61_s,7.969214654058809e-11,7.953081288702063e-11,7.954853331608362e-11,7.954208599973393e-11,7.954531042789099e-11,8.070388649897094e-11,7.947231876692365e-11,7.95292000630762e-11,7.937593864005896e-11,7.95485328769154e-11,7.954853331608362e-11,0.0,0.0
formation_CPLX8J2-64_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-65_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-66_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-67_s,0.0,5.0288775714696946e-08,5.030551631188757e-08,5.030154742983093e-08,5.0302951636519046e-08,5.0298774547807177e-08,5.027575959444918e-08,5.0288833462868537e-08,5.023099486167608e-08,5.03056160640031e-08,5.030551631188757e-08,0.0,0.0
formation_CPLX8J2-68_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22420-MONOMER_s,9.42779718931921e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15650-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-80_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-86_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03010-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37710-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30230-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15490-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40420-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30320-MONOMER_s,2.0311244442215534e-08,2.0267182714885475e-08,2.0272901094087702e-08,2.0270922482234768e-08,2.027173628814703e-08,2.0269431927252704e-08,2.0261795341662267e-08,2.0266876912320218e-08,2.023966439257302e-08,2.027300613295428e-08,2.0272901094087702e-08,0.0,0.0
formation_BSU15990-MONOMER_s,3.306367217524935e-06,3.302046275192327e-06,3.302629493977e-06,3.302410446256653e-06,3.3025207157392603e-06,3.3022900536008347e-06,3.3014032787265324e-06,3.301986233044048e-06,3.299186591472233e-06,3.302628296041934e-06,3.302629493977e-06,0.0,0.0
formation_BSU11420-MONOMER_s,2.728554241212448e-09,2.7227828539002902e-09,2.7237815027683344e-09,2.7236604256103185e-09,2.7236856510998173e-09,2.723404080338919e-09,2.7227896079733173e-09,2.7226632909609342e-09,2.7199629721131875e-09,2.7237808297041457e-09,2.7237815027683344e-09,0.0,0.0
formation_BSU28120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10360-MONOMER_s,1.4080808436566999e-08,1.4049896505809898e-08,1.4054239901036227e-08,1.4052660406924256e-08,1.4053450142885093e-08,1.4051870693153715e-08,1.4045553781839993e-08,1.4049501684983853e-08,1.4029964987868557e-08,1.4054239901036227e-08,1.4054239901036227e-08,0.0,0.0
formation_BSU27650-MONOMER_s,2.611502566944164e-07,2.61174800382783e-07,2.6114215020438067e-07,2.611346052821773e-07,2.6115733396411133e-07,2.610601390301794e-07,2.610865029573425e-07,2.611646768855871e-07,2.6135010133745755e-07,2.6114200367461556e-07,2.6114215020438067e-07,0.0,0.0
formation_BSU36890-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22140-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37330-MONOMER_s,9.048202337606411e-09,9.025969093920751e-09,9.029576742468213e-09,9.028435797930733e-09,9.028918330163485e-09,9.02851907383872e-09,9.022657274094117e-09,9.025697806303506e-09,9.012418830594315e-09,9.029588802233758e-09,9.029576742468213e-09,0.0,0.0
formation_BSU01380-MONOMER_s,4.928035810752193e-11,4.910395120821636e-11,4.910767473447867e-11,4.9101744952044136e-11,4.910332499126793e-11,4.913559466270105e-11,4.9079098962492746e-11,4.909780363539085e-11,4.89142009759626e-11,4.9107663498023734e-11,4.910767473447867e-11,0.0,0.0
formation_BSU30530-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04560-MONOMER_s,1.1020985114106937e-07,1.099679048563393e-07,1.1000190041444216e-07,1.0998953778542532e-07,1.0999571901309254e-07,1.0998335673144057e-07,1.0993391455213013e-07,1.0996481461158086e-07,1.0981190176637282e-07,1.1000190041444216e-07,1.1000190041444216e-07,0.0,0.0
formation_CPLX8J2-146_s,1.1511522649138028e-08,8.763677716211165e-09,1.149115745610603e-08,1.148969552604822e-08,1.1490550575258752e-08,2.0996648767174813e-08,1.1484609089115413e-08,8.76373848589651e-09,1.1472503238204364e-08,1.1491251157011788e-08,1.149115745610603e-08,0.0,0.0
formation_CPLX8J2-147_s,1.7915298573746754e-08,1.7875908225945113e-08,1.7881479748496913e-08,1.7879136691418543e-08,1.788050151223593e-08,1.7878202299299947e-08,5.129917179319237e-09,1.7875475525767242e-08,1.7849622264926266e-08,1.788143389280186e-08,1.7881479748496913e-08,0.0,0.0
formation_CPLX8J2-142_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-143_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22480-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17600-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24850-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28370-MONOMER_s,3.09179107570985e-13,2.962915018703772e-13,2.972464836283402e-13,2.97232771628092e-13,2.972388759273183e-13,2.972002362018e-13,2.950167765098383e-13,2.95411074736177e-13,2.8924303524414485e-13,2.9724609181863297e-13,2.972464836283402e-13,0.0,0.0
formation_BSU07570-MONOMER_s,1.4991506993414146e-07,1.420574861291253e-07,1.420979222458529e-07,1.420817416700713e-07,1.4208998305249978e-07,1.42073792430583e-07,1.29270465684299e-07,1.4205341139604724e-07,1.025491242161377e-07,1.420979247279247e-07,1.420979222458529e-07,0.0,0.0
formation_BSU27940-MONOMER_s,3.306367217524935e-06,3.302046275192327e-06,3.302629493977e-06,3.302410446256653e-06,3.3025207157392603e-06,3.3022900536008347e-06,3.3014032787265324e-06,3.301986233044048e-06,3.299186591472233e-06,3.302628296041934e-06,3.302629493977e-06,0.0,0.0
formation_SRP-CPLX_s,2.611502566944164e-07,2.61174800382783e-07,2.6114215020438067e-07,2.611346052821773e-07,2.6115733396411133e-07,2.610601390301794e-07,2.610865029573425e-07,2.611646768855871e-07,2.6135010133745755e-07,2.6114200367461556e-07,2.6114215020438067e-07,0.0,0.0
formation_BSU39360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU26640-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01390-MONOMER_s,5.860833487585889e-10,5.845975665358232e-10,5.847915631755386e-10,5.847286957153956e-10,5.847445096967175e-10,5.847175317503249e-10,5.84483798275229e-10,5.846102492739395e-10,5.836331429599911e-10,5.847914238015012e-10,5.847915631755386e-10,0.0,0.0
formation_CPLX8J2-76_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-75_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-74_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-71_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-7604_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX-7601_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-78_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-90_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-93_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-92_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
