,base,HISt2r_FWD_BSU39390-MONOMER_s,ASPt2r_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,4FE4St_s,CBL1t_s,METt3_FWD_CPLX_dummy_s,PYDX5Pt_s,TYRt2r_REV_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
BSU28370-MONOMER_to_generic_RNase_s,3.09179107570985e-13,2.9600729102424896e-13,2.937885185116829e-13,2.959753343987282e-13,2.8899926401246305e-13,2.960213959287713e-13,2.960213959287713e-13,2.941845780702883e-13,2.960137832994058e-13,2.950642363917709e-13,2.972464836283402e-13,0.0,0.0
RNA_BSU_rRNA_15_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_11_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_28_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_24_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_18_to_generic_5s_rRNAs_s,3.306367217524935e-06,3.3027121037931817e-06,3.3016788743830756e-06,3.3025975879586306e-06,3.299489908656822e-06,3.302932845605498e-06,3.302932845605498e-06,3.302266475828619e-06,3.3028240641032097e-06,3.3023237522509317e-06,3.302629493977e-06,0.0,0.0
RNA_BSU_rRNA_21_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_3_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_13_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_8_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_26_to_generic_5s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_4_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_23_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_16_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_6_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_25_to_generic_16s_rRNAs_s,3.306367217524935e-06,3.3027121037931817e-06,3.3016788743830756e-06,3.3025975879586306e-06,3.299489908656822e-06,3.302932845605498e-06,3.302932845605498e-06,3.302266475828619e-06,3.3028240641032097e-06,3.3023237522509317e-06,3.302629493977e-06,0.0,0.0
RNA_BSU_rRNA_1_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_22_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_30_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_9_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_19_to_generic_16s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_12_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_7_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_14_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_5_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_2_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_27_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_10_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_17_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_20_to_generic_23s_rRNAs_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA_BSU_rRNA_29_to_generic_23s_rRNAs_s,3.306367217524935e-06,3.3027121037931817e-06,3.3016788743830756e-06,3.3025975879586306e-06,3.299489908656822e-06,3.302932845605498e-06,3.302932845605498e-06,3.302266475828619e-06,3.3028240641032097e-06,3.3023237522509317e-06,3.302629493977e-06,0.0,0.0
formation_ribosome_s,3.306367217524935e-06,3.3027121037931817e-06,3.3016788743830756e-06,3.3025975879586306e-06,3.299489908656822e-06,3.302932845605498e-06,3.302932845605498e-06,3.302266475828619e-06,3.3028240641032097e-06,3.3023237522509317e-06,3.302629493977e-06,0.0,0.0
formation_RNA_degradosome_s,1.643713925374588e-11,1.6401364047855554e-11,1.6395455762943065e-11,1.640131547545163e-11,1.6374475627020794e-11,1.6402406535050127e-11,1.6402406535050127e-11,1.6397612192832833e-11,1.640145740957986e-11,1.639795663679827e-11,1.6401558264767134e-11,0.0,0.0
formation_rRNA_containing_excision_machinery_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_monocistronic_excision_machinery_s,3.09179107570985e-13,2.9600729102424896e-13,2.937885185116829e-13,2.959753343987282e-13,2.8899926401246305e-13,2.960213959287713e-13,2.960213959287713e-13,2.941845780702883e-13,2.960137832994058e-13,2.950642363917709e-13,2.972464836283402e-13,0.0,0.0
formation_polycistronic_wout_rRNA_excision_machinery_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU32680-MONOMER_mod_1:2fe2s_to_generic_2fe2s_transfer_complex_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU32680-MONOMER_mod_1:4fe4s_to_generic_4fe4s_transfer_complex_s,3.757335868158217e-14,3.747042816549863e-14,3.625817885492962e-14,3.746757141553251e-14,0.0,3.7476744057355446e-14,3.7476744057355446e-14,3.7459209076711065e-14,3.7473660722436754e-14,3.746096838207291e-14,3.6767172130352785e-14,0.0,0.0
BSU32680-MONOMER_2fe2s_c_unloading_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU32680-MONOMER_4fe4s_c_unloading_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU01000_s,2.611502566944164e-07,2.6112627073946075e-07,2.6107478737850816e-07,2.6105786608070014e-07,2.6133977160461873e-07,2.611340111395567e-07,2.611340111395567e-07,2.6115673688162493e-07,2.611491897873855e-07,2.6116651315326527e-07,2.6114215020438067e-07,0.0,0.0
translocation_BSU01360_s,2.611502566944164e-07,2.6112627073946075e-07,2.6107478737850816e-07,2.6105786608070014e-07,2.6133977160461873e-07,2.611340111395567e-07,2.611340111395567e-07,2.6115673688162493e-07,2.611491897873855e-07,2.6116651315326527e-07,2.6114215020438067e-07,0.0,0.0
translocation_BSU01580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU01610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU01620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU01630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02270_s,2.128114482354568e-08,2.1241885477978004e-08,2.1230845656235987e-08,2.1240691845393507e-08,2.1207581919485478e-08,2.1244272843759455e-08,2.1244272843759455e-08,2.1236812771112127e-08,2.1243079144099994e-08,2.123740952871378e-08,2.124099025039549e-08,0.0,0.0
translocation_BSU02290_s,1.5595150838278173e-08,1.556638098491659e-08,1.5558290833436397e-08,1.5565506272566527e-08,1.5541242808685173e-08,1.5568130483347085e-08,1.5568130483347085e-08,1.5562663627162223e-08,1.556725572184345e-08,1.556310094032788e-08,1.556572494834997e-08,0.0,0.0
translocation_BSU02340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02400_s,0.0,8.158978379987865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU02990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU03000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU03040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU03060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU03070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU03220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU03330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU03950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU04360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU04470_s,0.0,0.0,0.0,8.394501165979522e-09,7.114338008073471e-09,0.0,0.0,9.367115163448196e-08,0.0,9.367470771457479e-08,0.0,0.0,0.0
translocation_BSU05340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU05980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU05990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU06160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU06230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU06310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU06370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU06660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU07490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU07500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU07510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU07520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU07570_s,1.4991506993414146e-07,1.496453428377239e-07,1.3682915797967545e-07,1.4963814887522775e-07,1.1011046938716805e-07,1.4966237548848776e-07,1.4966237548848776e-07,1.496139057750336e-07,1.4965450285306776e-07,1.496186982010693e-07,1.420979222458529e-07,0.0,0.0
translocation_BSU07610_s,2.6364616364992905e-10,2.6304308531371414e-10,2.628891660459314e-10,2.6305515028580576e-10,1.4589529452181317e-07,2.63074877352598e-10,2.63074877352598e-10,2.629471168824519e-10,2.6305755648881507e-10,2.6295926491102295e-10,2.6303609622636565e-10,0.0,0.0
translocation_BSU07840_s,7.639786711984589e-05,7.643267617379872e-05,7.64120342325662e-05,7.64244745795299e-05,7.656346559990027e-05,7.644683659869683e-05,7.644683659869683e-05,7.644408473174209e-05,7.645347661323905e-05,7.64480786644546e-05,7.645726391929697e-05,0.0,0.0
translocation_BSU07920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU08000_s,0.0,0.0,0.0,0.0,1.45632763578043e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU08830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU08840_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU08850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU09130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU09280_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU09540_s,3.716763848080204e-08,3.709907181415177e-08,3.70797907037227e-08,3.709698712816578e-08,3.7039160457350864e-08,3.710324136184398e-08,3.710324136184398e-08,3.709021230323386e-08,3.710115655871118e-08,3.70912545437234e-08,3.709750829417103e-08,0.0,0.0
translocation_BSU09680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU09850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU10010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0331594418246334e-07,0.0,1.03320421274017e-07,0.0,0.0,0.0
translocation_BSU10220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU10520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU10870_s,0.0,0.0,3.9300161204733433e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU11640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU12010_s,3.851447193470232e-05,3.851790072448443e-05,3.8504882638847504e-05,3.852064384326476e-05,3.858026166258561e-05,3.85247922565771e-05,3.85247922565771e-05,3.851897098744293e-05,3.852812344772032e-05,3.8512042132927437e-05,3.8531609200736095e-05,0.0,0.0
translocation_BSU12080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU12360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU12840_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU12930_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU12940_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU12950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU12960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU13180_s,1.8038907427836074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU13300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU13850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU14400_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU14870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU14880_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU14890_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU14900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU14910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU14920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU15190_s,1.184422403031497e-07,1.1822373867269577e-07,1.1816229549233522e-07,1.1821709539675462e-07,1.1803281894765685e-07,1.1823702578454633e-07,1.1823702578454633e-07,1.1819550603903921e-07,1.1823038213529304e-07,1.1819882735036169e-07,1.1821875619824088e-07,0.0,0.0
translocation_BSU15220_s,1.084795646384411e-07,1.0827944210036885e-07,1.0822316716468328e-07,1.0827335761834601e-07,1.0810458143748282e-07,1.0829161157728148e-07,1.0829161157728148e-07,1.0825358423243406e-07,1.0828552675334738e-07,1.082566261742731e-07,1.0827487872282461e-07,0.0,0.0
translocation_BSU15480_s,5.831090204300435e-08,2.0078592932601066e-08,1.3772078240910339e-08,2.0041644456730784e-08,0.0,2.0055517757976786e-08,2.0055517757976786e-08,1.4758181506677533e-08,2.0057691775037014e-08,1.7361567789946468e-08,2.3790971868047906e-08,0.0,0.0
translocation_BSU15580_s,1.2326987088499191e-08,1.3062209742695929e-09,1.306267844205993e-09,1.3062776682097184e-09,1.3035348743998973e-09,1.3063417481898869e-09,1.3063417481898869e-09,0.0,1.3062233492257158e-09,1.3057297517947629e-09,1.3060254246290207e-09,0.0,0.0
translocation_BSU15650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU16540_s,2.1083374077136006e-08,2.1044479578015313e-08,2.1033542351965593e-08,2.104329703814266e-08,2.101049481066038e-08,2.1046844757438067e-08,2.1046844757438067e-08,2.1039454013022278e-08,2.1045662151113788e-08,2.1040045224813436e-08,2.1043592669995897e-08,0.0,0.0
translocation_BSU16920_s,7.4138636487085475e-09,7.40018659151122e-09,7.39634057036057e-09,7.399770757245654e-09,7.388236017073715e-09,7.4010182950934306e-09,7.4010182950934306e-09,7.398419376573054e-09,7.400602437460481e-09,7.398627273259376e-09,7.399874714716698e-09,0.0,0.0
translocation_BSU16960_s,1.643713925374588e-11,1.6401364047855554e-11,1.6395455762943065e-11,1.640131547545163e-11,1.6374475627020794e-11,1.6402406535050127e-11,1.6402406535050127e-11,1.6397612192832833e-11,1.640145740957986e-11,1.639795663679827e-11,1.6401558264767134e-11,0.0,0.0
translocation_BSU17710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU18120_s,1.7802256855340304e-08,1.7769415344248525e-08,1.7760180232889706e-08,1.776841683810441e-08,1.7740719483927114e-08,1.7771412440701816e-08,1.7771412440701816e-08,1.7765171886890995e-08,1.7770413878447664e-08,1.776567109086677e-08,1.776866646201028e-08,0.0,0.0
translocation_BSU18410_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU18540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU18670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU18800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU19350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU19520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU19580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU19800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU21920_s,4.159293310986726e-09,4.151620268264293e-09,4.149462590324182e-09,4.1513869787460065e-09,4.1449158093376686e-09,4.152086866965068e-09,4.152086866965068e-09,4.1506288330802e-09,4.151853564337315e-09,4.15074546636856e-09,4.151445300511072e-09,0.0,0.0
translocation_BSU22060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU22090_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU23560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU24740_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU24950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU24960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU24970_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU24980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU24990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU25290_s,1.536146188652035e-12,1.5330319897533306e-12,1.5321540914423634e-12,1.532935763031287e-12,1.5302991915852512e-12,1.5332206040088512e-12,1.5332206040088512e-12,1.5326421055189856e-12,1.5331270332218187e-12,1.5326902225092438e-12,1.5329613405245503e-12,0.0,0.0
translocation_BSU25310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU25420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU25790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26690_s,0.0,0.0,0.0,0.0,1.6339311998684305e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27200_s,1.592734202897648e-08,1.5893529987639125e-08,1.5886656034718367e-08,1.589316401832034e-08,1.5863871570236524e-08,1.5895244020788845e-08,1.5895244020788845e-08,1.589014068436202e-08,1.5893965284592544e-08,1.588978732576223e-08,1.5892236594138714e-08,0.0,0.0
translocation_BSU27430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27460_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27650_s,2.611502566944164e-07,2.6112627073946075e-07,2.6107478737850816e-07,2.6105786608070014e-07,2.6133977160461873e-07,2.611340111395567e-07,2.611340111395567e-07,2.6115673688162493e-07,2.611491897873855e-07,2.6116651315326527e-07,2.6114215020438067e-07,0.0,0.0
translocation_BSU27810_s,2.4451789494570327e-08,2.440587873584172e-08,2.4393739186294424e-08,2.4403769081537073e-08,2.4364169103731407e-08,2.4408295225722204e-08,2.4408295225722204e-08,2.4401130492161353e-08,2.440688365530941e-08,2.44022716818477e-08,2.4404388714628125e-08,0.0,0.0
translocation_BSU28430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28870_s,5.860833487585889e-10,5.848391565776646e-10,5.845862135982474e-10,5.848256898910383e-10,5.837478065860231e-10,5.8490222838754e-10,5.8490222838754e-10,5.847144393328795e-10,5.848551743347833e-10,5.847014366867945e-10,5.847915631755386e-10,0.0,0.0
