,base,asp__L_s,3amp_s,pep_s,gmp_s,so4_s,adn_c,pser__L_s,pi_c,acnam_s,f6p_s,6pgc_s,cbl1_s,man6p_c,leu__L_s,pyr_c,arg__L_s,zn2_s,k_s,mg2_s,mn2_s,met__L_c
CITt10_FWD_BSU07610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt11_FWD_BSU07610-MONOMER_s,8.450833803509432e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt12_FWD_BSU07610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt13_FWD_BSU07610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt14_FWD_BSU07610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt14_FWD_BSU39060-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt15_FWD_BSU07610-MONOMER_s,8.924094606035453e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.570184999345924e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt2r_REV_BSU38770-MONOMER_s,9.343243264112977e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt2r_FWD_BSU38770-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt2r_REV_BSU26860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITt2r_FWD_BSU26860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPNS2_BS_FWD_BSU37190-MONOMER_s,8.280673747816394e-05,2.5456253786297212e-05,2.5406324162994577e-05,1.982542649316725e-05,2.5431008471144194e-05,2.545569277929381e-05,2.5406324162994577e-05,2.541642228905578e-05,2.5456253786297212e-05,2.5174067263586797e-05,2.5456253786297212e-05,2.5369297700770147e-05,2.5456253786297212e-05,2.5377151798817752e-05,2.5456253786297212e-05,7.758165850024333e-06,0.0,0.0,0.0,0.0,0.0,0.0
CLPNS2_BS_FWD_BSU36590-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPNS2_BS_FWD_BSU37240-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMPt6_FWD_CPLX_dummy_s,0.012743320445618572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2t_REV_SPONT_s,1.4360775572105504,0.174604745244793,0.18243741883945522,0.1110656904727827,0.17444345872016048,0.1742306230852096,0.1824402566623347,0.2052113823265431,0.17460474524479297,0.2524333080079163,0.174604745244793,0.09919268123480988,0.174604745244793,0.1059264223232399,0.1746047457282479,0.017835396526424088,0.0,0.0,0.0,0.0,0.0,0.0
CO2t_FWD_SPONT_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPPPGO_FWD_BSU09840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPPPGO_FWD_BSU25500-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNabc_FWD_CPLX8J2-93_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRO4t3_FWD_BSU36130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRO4t3_FWD_BSU36120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS_FWD_BSU29140-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS_FWD_BSU09440-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNt2_FWD_BSU38710-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTBTabc_FWD_CPLX8J2-93_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTPS1_FWD_BSU37150-MONOMER_mod_mg2_s,0.0,0.001862777384171867,0.0020951945933740837,0.0015857451066776985,0.0018613750264527271,0.001929832420365572,0.002095252712355559,0.0018548505352111234,0.001862777384171867,0.0018338215422921613,0.001862777384171867,0.0018599846373373926,0.001862777384171867,0.0018513117328815614,0.0018627787265493392,0.0008639472125001599,0.0,0.0,0.0,0.0,0.0,0.0
CTPS2_FWD_BSU37150-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYOO3_FWD_CPLX8J2-22_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYOR3m_FWD_CPLX8J2-42_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSGLYt2ir_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSS_2_FWD_BSU00730-MONOMER_mod_2:pydx5p_s,0.0,6.713801745854358e-05,0.00012437614134848144,4.865981946985066e-05,6.717753173328457e-05,0.0,0.00012439402263461573,6.652194470086052e-05,6.713801745854358e-05,6.686869755081326e-05,6.713801745854425e-05,5.556504593885039e-05,6.713801745854425e-05,6.511332792508461e-05,6.713805932042808e-05,3.746220610094763e-05,0.0,0.0,0.0,0.0,0.0,0.0
CYSTGL_FWD_BSU27250-MONOMER_mod_pydx5p_s,0.0027716174804913573,0.0,0.0,0.0,0.0,6.712859620049762e-05,0.0,0.0,0.0,0.0,0.0,9.443922562907078e-06,0.0,0.0,5.939672844422998e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSTL_FWD_BSU11880-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSTS_FWD_BSU27260-MONOMER_s,0.0027716174804913573,0.0,0.0,0.0,0.0,6.712859620049762e-05,0.0,0.0,0.0,0.0,0.0,9.443922562907078e-06,0.0,0.0,3.694946257716628e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSTabc_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSabc_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTB_B2_FWD_CPLX8J2-102_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTB_B3_FWD_CPLX8J2-43_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTD_FWD_BSU25300-MONOMER_mod_zn2_s,5.4780408369155725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDK1_FWD_BSU27330-MONOMER_mod_mg2_s,0.0,9.4830795180227e-06,9.619732010717679e-06,7.323572667627121e-06,9.473968431983436e-06,0.0,9.619801571582537e-06,9.467182377052961e-06,9.4830795180227e-06,9.380628564245283e-06,9.4830795180227e-06,0.0,9.4830795180227e-06,9.447242039229059e-06,9.483079521504897e-06,2.9288484874954533e-06,0.0,0.0,0.0,0.0,0.0,0.0
CYTDK2_FWD_BSU27330-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITCY_FWD_BSU27330-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.656219431833123e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDt2_FWD_BSU32180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDt2_FWD_BSU39410-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDt2_FWD_BSU39020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK1_REV_BSU22890-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK1_FWD_BSU22890-MONOMER_mod_mg2_s,0.09500570746598155,0.02295931069365118,0.023253065756824655,0.017831562271014397,0.02293782002709452,0.02289163211114463,0.023253223072361585,0.022921674908779208,0.02295931069365118,0.0731290776310755,0.02295931069365118,0.022858378514968594,0.02295931069365118,0.022875620528442903,0.022959310719772676,0.007718932894785276,0.0,0.0,0.0,0.0,0.0,0.0
CYTK2_REV_BSU22890-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK2_FWD_BSU22890-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499755099928302e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTOM_REV_BSU20250-MONOMER_s,4.3762104899937436e-05,9.4830795180227e-06,9.619732010717679e-06,7.323572667627121e-06,9.473968431983436e-06,0.0,9.619801571582537e-06,9.467182377052961e-06,9.4830795180227e-06,9.380628564245283e-06,9.4830795180227e-06,0.0,9.4830795180227e-06,9.447242039229059e-06,9.483079521504897e-06,2.9288484874954533e-06,0.0,0.0,0.0,0.0,0.0,0.0
CYTOM_FWD_BSU20250-MONOMER_s,0.0,0.0,0.0,0.0,0.0,5.764575138860715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cut1_FWD_BSU03950-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cut1_FWD_BSU33500-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D4DGCD_FWD_BSU02460-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAAOP_FWD_BSU12920-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADK_REV_BSU01370-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADK_FWD_BSU01370-MONOMER_mod_mg2_s,0.0,0.001640685860535117,0.0016374679745839794,0.0,0.0016390588397144441,0.0016406497045205722,0.0016374679745839794,0.0016381187830855851,0.001640685860535117,0.0016224993642339617,0.001640685860535117,0.001635081676282148,0.001640685860535117,0.0016355878608310707,0.001640685860535117,0.0005000284792802578,0.0,0.0,0.0,0.0,0.0,0.0
DADNK_FWD_BSU00140-MONOMER_s,0.0,0.001640685860535117,0.0016374679745839794,0.0,0.0016390588397144441,0.0016406497045205722,0.0016374679745839794,0.0016381187830855851,0.001640685860535117,0.0016224993642339617,0.001640685860535117,0.001635081676282148,0.001640685860535117,0.0016355878608310707,0.001640685860535117,0.0005000284792802578,0.0,0.0,0.0,0.0,0.0,0.0
DADNt2_FWD_BSU38710-MONOMER_s,1.1018303469218291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAGK_BS_FWD_BSU25310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDPA_FWD_BSU29750-MONOMER_s,0.043610558273548046,0.0009535935193367816,0.0016986104868882766,0.0004962967498179777,0.0009535762960380089,0.0009534709152717224,0.0016988763780272037,0.0009488110812662674,0.0009535935193367816,0.0009444015626372838,0.0009535935193367816,0.0009230926288660745,0.0009535935193367816,0.0009247573764007271,0.0009535936522784587,0.0004365618254411874,0.0,0.0,0.0,0.0,0.0,0.0
DALAOX_FWD_CPLX-8352_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALAOX_FWD_BSU11670-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPDC_FWD_BSU23380-MONOMER_s,0.028901389550479765,0.0007808511169216788,0.0010334761472624821,0.0005022811112514774,0.0007808979060282694,0.000780779896047615,0.0010336353182566387,0.0007770323196952488,0.0007808511169216788,0.0007848110893946949,0.0007808511169216788,0.0007640134853749352,0.0007808511169216788,0.000765214719727374,0.0007808511860966578,0.00037506990260598297,0.0,0.0,0.0,0.0,0.0,0.0
DAPE_REV_BSU32170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPE_FWD_BSU32170-MONOMER_s,0.040367279300960415,0.004305668157937304,0.0045513796499175125,0.003247421921645765,0.004302219337760448,0.004305519256856941,0.0045515388209116684,0.004296334066063657,0.004305668157937304,0.004270554986642009,0.004305668157937304,0.004276790094414242,0.004305668157937304,0.004279078851654864,0.004305668227112283,0.0014493094755124772,0.0,0.0,0.0,0.0,0.0,0.0
DB4PS_FWD_BSU23260-MONOMER_s,0.0,2.5061441566722372e-08,2.4963227561160594e-08,8.452497276108152e-07,2.5011758662421006e-08,2.5060336964767197e-08,2.496322756118188e-08,2.4983074605002676e-08,2.5061441566722372e-08,2.4508898166435124e-08,2.5061441566722372e-08,2.4890519088926895e-08,2.5061441566722372e-08,2.4905933221259935e-08,2.5061441566722385e-08,5.579414305056036e-07,0.0,0.0,0.0,0.0,0.0,0.0
DBTS_FWD_BSU30210-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCMPDA_FWD_BSU25580-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMPDAi_FWD_BSU25580-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCYTD_FWD_BSU25300-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCYTt2_FWD_BSU32180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCYTt2_FWD_BSU39410-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCYTt2_FWD_BSU39020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDGLCNt2r_REV_BSU22090-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDGLCNt2r_FWD_BSU22090-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDGLK_FWD_BSU22110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEXTRINt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGK1_REV_BSU15680-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGK1_FWD_BSU15680-MONOMER_mod_mg2_s,0.005502290176922849,0.0016933435009056702,0.0016900223372429094,0.0013187913596480404,0.0016916642610226458,0.0016933061844676364,0.0016900223372429094,0.0016906940333750193,0.0016933435009056702,0.00167457331091588,0.0016933435009056702,0.0016875594509477166,0.0016933435009056702,0.001688081881436572,0.0016933435009056702,0.0005160768408041309,0.0,0.0,0.0,0.0,0.0,0.0
DGNSK_FWD_BSU00150-MONOMER_s,0.005502290176922849,0.0016933435009056702,0.0016900223372429094,0.0013187913596480404,0.0016916642610226458,0.0016933061844676364,0.0016900223372429094,0.0016906940333750193,0.0016933435009056702,0.00167457331091588,0.0016933435009056702,0.0016875594509477166,0.0016933435009056702,0.001688081881436572,0.0016933435009056702,0.0005160768408041309,0.0,0.0,0.0,0.0,0.0,0.0
DHAD1_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.03629280017217128,0.005586211135533734,0.007024326245959613,0.0038869661597169896,0.005583010226477178,0.005585893230015899,0.00702484793414452,0.005571135218674641,0.005586211135533735,0.005540593330322731,0.005586211135533736,0.005514786467924879,0.005586211135533736,0.005519121576717435,0.005586211099602193,0.001969407068116678,0.0,0.0,0.0,0.0,0.0,0.0
DHAD2_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.018402939501746027,0.005657388669537378,0.005646292328044324,0.004405995640708335,0.005651778159793699,0.005657263991543073,0.005646292328044324,0.005648536531941795,0.005657388669537378,0.005594675638402475,0.005657388669537378,0.005638063580420261,0.005657388669537378,0.005639809072340516,0.005657388669537378,0.0017241719832297338,0.0,0.0,0.0,0.0,0.0,0.0
DHAD3_FWD_BSU21870-MONOMER_mod_4fe4s_s,0.034445127770106145,0.0007926164558771072,0.00147853943535262,0.00044188325295725644,0.00079273492865136,0.0007925140411070615,0.001478765118648597,0.0007884098279409385,0.0007926164558771072,0.000786592760201233,0.0007926164558771072,0.0007669591757814413,0.0007926164558771072,0.0007682769548199254,0.0007926163430197224,0.000354697972056257,0.0,0.0,0.0,0.0,0.0,0.0
DHAt_REV_SPONT_s,0.21762399000154517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHAt_FWD_SPONT_s,0.0,0.03775586247766397,0.039563213004056325,5.984633302556163,0.03588246560429745,0.03781072425098321,0.039563819655152585,0.006759882543003165,0.03775586247766397,0.05843797971089473,0.037755862477663965,0.062399476821186496,0.037755862477663965,0.06020136428647874,0.037755865542052,10.199388087162438,0.0,0.0,0.0,0.0,0.0,0.0
DHBD_REV_BSU32000-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHBD_FWD_BSU32000-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHBS_FWD_BSU31980-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHBS_FWD_CPLX-7604_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHDPRy_FWD_BSU22490-MONOMER_s,0.040367279300960415,0.004305668157937304,0.0045513796499175125,0.003247421921645765,0.004302219337760448,0.004305519256856941,0.0045515388209116684,0.004296334066063657,0.004305668157937304,0.004270554986642009,0.004305668157937304,0.004276790094414242,0.004305668157937304,0.004279078851654864,0.004305668227112283,0.0014493094755124772,0.0,0.0,0.0,0.0,0.0,0.0
DHDPS_FWD_BSU16770-MONOMER_s,0.040367279300960415,0.004305668157937304,0.0045513796499175125,0.003247421921645765,0.004302219337760448,0.004305519256856941,0.0045515388209116684,0.004296334066063657,0.004305668157937304,0.004270554986642009,0.004305668157937304,0.004276790094414242,0.004305668157937304,0.004279078851654864,0.004305668227112283,0.0014493094755124772,0.0,0.0,0.0,0.0,0.0,0.0
FOLR2_REV_BSU21810-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLR2_FWD_BSU21810-MONOMER_s,4.132886981964111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHFR_REV_BSU21810-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHFR_FWD_BSU21810-MONOMER_s,0.005427295590363667,0.0016628741646625147,0.0016597680113127145,0.0012949995586858318,0.0016612254328107342,0.0015957088977425608,0.0016597680808735794,0.001660271310158683,0.0016628741646625147,0.0016444443780215955,0.0016628741646625147,0.001647743501080732,0.0016628741646625147,0.0016577008476517938,0.0016628741646659967,0.0005068294308866497,0.0,0.0,0.0,0.0,0.0,0.0
DHFS_FWD_BSU28080-MONOMER_s,0.0,1.2705224609375e-05,1.268030471801758e-05,9.894876861572265e-06,1.2692624664306641e-05,1.2704944610595702e-05,1.268030471801758e-05,1.268534469604492e-05,1.2705224609375e-05,1.2564385223388668e-05,1.2705224609375e-05,1.2661824798583984e-05,1.2705224609375e-05,1.2665744781494139e-05,1.2705224609375e-05,3.872103118896485e-06,0.0,0.0,0.0,0.0,0.0,0.0
DHNAOT7_FWD_BSU38490-MONOMER_mod_mg2_s,2.9954984664916994e-05,9.208691406250001e-06,9.190629577636721e-06,7.171763610839845e-06,9.199559020996095e-06,9.20848846435547e-06,9.190629577636721e-06,9.194282531738282e-06,9.208691406250001e-06,9.10661163330078e-06,9.208691406250001e-06,9.177235412597658e-06,9.208691406250001e-06,9.180076599121094e-06,9.208691406250001e-06,2.8064834594726566e-06,0.0,0.0,0.0,0.0,0.0,0.0
DHNPA_1_FWD_BSU00780-MONOMER_s,0.0,1.2705224609375e-05,1.268030471801758e-05,9.894876861572265e-06,1.2692624664306641e-05,1.2704944610595702e-05,1.268030471801758e-05,1.268534469604492e-05,1.2705224609375e-05,1.2564385223388668e-05,1.2705224609375e-05,1.2661824798583984e-05,1.2705224609375e-05,1.2665744781494139e-05,1.2705224609375e-05,3.872103118896485e-06,0.0,0.0,0.0,0.0,0.0,0.0
