,base,asp__L_s,so4_s,pser__L_s,leu__L_s,3amp_s,acnam_s,6pgc_s,pi_c,adn_c,cbl1_s,man6p_c,pep_s,gmp_s,f6p_s,pyr_c,zn2_s,arg__L_s,mg2_s,k_s,mn2_s,met__L_c
DM_RNA_BSU15510_s,0.0,1.750613180696765e-10,1.7505381868359067e-10,1.7422159644249912e-10,1.7517900908236646e-10,1.9864234559807374e-10,1.7241389870862897e-10,1.7388946397462136e-10,1.750613180696765e-10,1.9864796517572125e-10,1.750613180696765e-10,1.739871851496881e-10,1.4846563358738233e-10,1.7489044330391123e-10,1.750613180696765e-10,7.911137493848888e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15520_s,0.0,1.750613180696765e-10,1.7505381868359067e-10,1.7422159644249912e-10,1.7517900908236646e-10,1.9864234559807374e-10,1.7241389870862897e-10,1.7388946397462136e-10,1.750613180696765e-10,1.9864796517572125e-10,1.750613180696765e-10,1.739871851496881e-10,1.4846563358738233e-10,1.7489044330391123e-10,1.750613180696765e-10,7.911137493848888e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15550_s,0.0,1.2644073307342047e-11,1.2643531652632283e-11,1.2583423119574294e-11,1.2652573721988041e-11,1.4347249337427846e-11,1.2452859366732724e-11,1.255943434056874e-11,1.2644073307342047e-11,1.4347655220078079e-11,1.2644073307342047e-11,1.256649240293711e-11,1.072315903592529e-11,1.2631731614222558e-11,1.2644073307342047e-11,5.7139408933774174e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15530_s,0.0,7.342503267503136e-11,7.342188724762076e-11,7.307283272250449e-11,7.347439518725053e-11,8.331549697562716e-11,7.231463972681847e-11,7.29335281772442e-11,7.342503267503136e-11,8.331785396503485e-11,7.342503267503136e-11,7.297451484723753e-11,6.227014692608457e-11,7.335336358560604e-11,7.342503267503136e-11,3.318126102257067e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31322_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31980_s,2.969889523260831e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31970_s,2.969889523260831e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32000_s,2.969889523260831e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07990_s,0.0,0.0,0.0,0.0,2.6414616198263996e-26,2.6360349963620456e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6388112081569875e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07810_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35570_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35609_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32410_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU26970_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30320_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27810_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14890_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14880_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06450_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06530_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06440_s,0.0,5.9338492406261144e-12,5.9331158827675665e-12,5.886168136915979e-12,5.951542432560279e-12,9.125451631904774e-12,5.913906941004744e-12,5.773640565190239e-12,5.9338492406261144e-12,9.127018791349477e-12,5.9338492406261144e-12,5.787338285000006e-12,3.5645712111983953e-12,8.533358270173116e-12,5.9338492406261144e-12,2.8790372123896068e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06490_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06510_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06430_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06500_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06480_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06420_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06470_s,0.0,8.533361454181568e-12,8.532306825486351e-12,8.464792119843379e-12,8.558805714042222e-12,1.3123147227022894e-11,8.504682793164764e-12,8.302968250688968e-12,8.533361454181568e-12,1.3125400930724433e-11,8.533361454181568e-12,8.322666694227872e-12,5.126145498620073e-12,8.533358270173116e-12,8.533361454181568e-12,4.140291432609354e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14530_s,1.8153327797889882e-09,2.2155598359226385e-10,2.2153443082432714e-10,2.181931997870662e-10,2.2256483582344546e-10,3.6541330536150287e-10,2.230418178239522e-10,2.170602808119904e-10,2.2155598359226385e-10,3.654685560026694e-10,2.2155598359226385e-10,2.1739025301727856e-10,3.078577776189239e-10,2.2196976719387825e-10,2.2155598359226385e-10,1.2225575835021828e-09,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28470_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37760_s,0.0,1.1491342455217372e-10,1.1490844618161476e-10,1.1463559938337743e-10,1.1497167555362487e-10,1.2498272534142984e-10,1.1425886266235906e-10,1.139513019254292e-10,1.1491342455217371e-10,1.2498903613104646e-10,1.1491342455217372e-10,1.1405052974186024e-10,8.369530298794908e-11,1.1482634908170032e-10,1.1491342455217372e-10,3.831710128032558e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24970_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35930_s,0.0,0.0,6.991438809827384e-13,0.0,0.0,0.0,0.0,9.870474003832302e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35960_s,0.0,0.0,6.991438809827384e-13,0.0,0.0,0.0,0.0,9.870474003832302e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35940_s,0.0,0.0,6.991438809827384e-13,0.0,0.0,0.0,0.0,9.870474003832302e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35950_s,0.0,0.0,6.991438809827384e-13,0.0,0.0,0.0,0.0,9.870474003832302e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06030_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30780_s,8.638085265030341e-14,2.2303618798207846e-14,2.2303085955685672e-14,2.226579152009769e-14,2.230202027612341e-14,2.2256202969628243e-14,2.204061710471714e-14,2.2223180271994738e-14,2.2303618798207846e-14,2.2256202969628243e-14,2.2303618798207846e-14,2.223276678317435e-14,1.7053117908370102e-14,2.2279642693789177e-14,2.2303618798207846e-14,6.4115437603483185e-15,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30820_s,3.350732777424656e-15,8.651624089065581e-16,8.651417398248295e-16,8.636950802480047e-16,8.65100401874005e-16,8.633231382104035e-16,8.549605138353924e-16,8.620421803133035e-16,8.651624089065581e-16,8.633231382104035e-16,8.651624089065581e-16,8.624140432464088e-16,6.614942939286059e-16,8.642323704028358e-16,8.651624089065581e-16,2.487052300660062e-16,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30790_s,1.41377079751143e-13,3.650369725266017e-14,3.650282516448969e-14,3.644178642462287e-14,3.6501080997121096e-14,3.642609311733513e-14,3.607324987625086e-14,3.6372045809237484e-14,3.650369725266017e-14,3.642609311733513e-14,3.650369725266017e-14,3.638773577887765e-14,2.7910352081119637e-14,3.646445624585692e-14,3.650369725266017e-14,1.0493590948960422e-14,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30830_s,3.9293055086442897e-13,8.651624089065581e-16,8.651417398248295e-16,8.636950802480047e-16,8.65100401874005e-16,8.633231382104035e-16,8.549605138353924e-16,8.620421803133035e-16,8.651624089065581e-16,8.633231382104035e-16,8.651624089065581e-16,8.624140432464088e-16,6.614942939286059e-16,8.642323704028358e-16,8.651624089065581e-16,2.487052300660062e-16,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22610_s,5.157147690318246e-10,1.7317312083349837e-11,1.7315015181486757e-11,1.724584632002551e-11,1.7364921866836038e-11,3.279529274030908e-11,1.7254975395506666e-11,1.67537520151336e-11,1.7317312083349837e-11,3.280023725623199e-11,1.7317312083349837e-11,1.6792817801855113e-11,8.371842275947046e-12,1.7314960508746178e-11,1.7317312083349837e-11,6.979933073403525e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22680_s,1.514057111026536e-09,2.7728970600005888e-11,2.7725359583351763e-11,2.7589040378043276e-11,2.7804289629169395e-11,4.94498235260258e-11,2.765883192334032e-11,2.6867983362351135e-11,2.7728970600005888e-11,4.9457566414905795e-11,2.7728970600005888e-11,2.693178702362703e-11,1.4338649532018593e-11,2.7726273225670763e-11,2.7728970600005888e-11,1.2009112132188611e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22640_s,1.3455143447694927e-09,2.451098374442256e-11,2.450775308699909e-11,2.438165703218405e-11,2.4578883532596993e-11,4.442150265835552e-11,2.4446041337806774e-11,2.374251499938736e-11,2.451098374442256e-11,4.442846524602863e-11,2.451098374442256e-11,2.3798534712519245e-11,1.2852472682495914e-11,2.4508931308749734e-11,2.451098374442256e-11,1.0638724203144403e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22630_s,1.3455143447694927e-09,2.451098374442256e-11,2.450775308699909e-11,2.438165703218405e-11,2.4578883532596993e-11,4.442150265835552e-11,2.4446041337806774e-11,2.374251499938736e-11,2.451098374442256e-11,4.442846524602863e-11,2.451098374442256e-11,2.3798534712519245e-11,1.2852472682495914e-11,2.4508931308749734e-11,2.451098374442256e-11,1.0638724203144403e-11,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22650_s,1.1876296992253204e-09,2.1496492376191872e-11,2.1493618025263453e-11,2.1377098640677864e-11,2.1557442093118634e-11,3.971115717450529e-11,2.1436417643657752e-11,2.0814691541847317e-11,2.1496492376191872e-11,3.9717388804794686e-11,2.1496492376191872e-11,2.086341953952357e-11,1.1460277037949599e-11,2.149504409526479e-11,2.1496492376191872e-11,9.354995347613557e-12,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22670_s,1.272949303271083e-09,2.312549948483344e-11,2.312243258871501e-11,2.300073804786747e-11,2.3190204964867486e-11,4.225659033056485e-11,2.3062794300022977e-11,2.2396864002330967e-11,2.312549948483344e-11,4.226321696439837e-11,2.312549948483344e-11,2.2449532384921437e-11,1.2212608467883959e-11,2.3123724723497127e-11,2.312549948483344e-11,1.004871218928939e-11,0.0,0.0,0.0,0.0,0.0,0.0
