,base,gmp_s,6pgc_s,cbl1_s,leu__L_s,pep_s,3amp_s,f6p_s,pi_c,acnam_s,so4_s,pser__L_s,asp__L_s,man6p_c,adn_c,pyr_c,arg__L_s,zn2_s,mg2_s,k_s,mn2_s,met__L_c
SUCD5_BS_FWD_CPLX8J2-15_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCR_FWD_BSU34560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCOAS_REV_CPLX8J2-7_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCOAS_FWD_CPLX8J2-7_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCpts_FWD_CPLX000-63_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCpts_FWD_CPLX000-64_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULAabc_FWD_CPLX8J2-74_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULR_1_REV_BSU33430-MONOMER_s,0.026823634454963125,6.676200384138338e-05,5.6115520315071336e-05,6.72616920838477e-05,6.686869755081326e-05,4.7657734570675725e-05,0.00012495035306454865,6.72616920838477e-05,6.672198721297444e-05,6.72616920838477e-05,0.0,6.694154781048896e-05,6.726169208384837e-05,5.7068573814523305e-05,0.00012496781500447615,3.721628183999251e-05,0.0,0.0,0.0,0.0,0.0,0.0
SULR_1_FWD_BSU33430-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULR_1_REV_BSU33440-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULR_1_FWD_BSU33440-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGURr_REV_BSU12380-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGURr_FWD_BSU12380-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA_REV_BSU37110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA_FWD_BSU37110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA_REV_CPLX8J2-126_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA_FWD_CPLX8J2-126_s,0.3364457546807628,0.04809060638045118,0.023997756678240306,0.04814866949634761,0.04946933189237537,0.02526305997655401,0.04964900837401767,0.04814866949634761,0.04813498963622863,0.04814866949634761,0.047978064073150646,0.047973525485342866,0.04814866949634761,0.04504283282345575,0.049649641031979885,0.013156802477078393,0.0,0.0,0.0,0.0,0.0,0.0
TARTDC_FWD_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTRDH_REV_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTRDH_FWD_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTRDH2_REV_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARTRDH2_FWD_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAURabc_FWD_CPLX8J2-74_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TECA1S45_FWD_CPLX000-65_s,0.000408108512878418,0.00012398054809570314,0.00012369299926757814,0.00012410220336914063,0.0001240690246582031,9.601365966796876e-05,0.00012388377685546877,0.00012410220336914063,0.00012410220336914063,0.00012410220336914063,0.0001240994384765625,0.00012364046630859376,0.00012410220336914063,0.00012404967041015623,0.00012388377685546877,3.788732299804688e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA2S45_FWD_CPLX000-66_s,0.0002643020639419556,8.029314193725587e-05,8.01069175720215e-05,8.037192916870118e-05,8.035044174194335e-05,6.218103179931641e-05,8.023047027587892e-05,8.037192916870118e-05,8.037192916870118e-05,8.037192916870118e-05,8.037013854980469e-05,8.007289581298828e-05,8.037192916870118e-05,8.033790740966797e-05,8.023047027587892e-05,2.4536850738525396e-05,0.0,0.0,0.0,0.0,0.0,0.0
TECA3S45_FWD_CPLX000-67_s,0.0003424100569323959,0.0012235779566108843,0.0012223391171527125,0.0012244173569689637,0.0012243589484846424,0.0009680825513653551,0.0011690918579194529,0.0012244173569689637,0.0012248649235048537,0.0012244173569689637,0.0012248443989626395,0.0012197121056593942,0.0012244173569689637,0.0012246344365321245,0.0011690689334146436,0.0003589174069653891,0.0,0.0,0.0,0.0,0.0,0.0
TECA4S_BS_FWD_CPLX000-68_s,0.0005858054409970401,0.00017796364780534558,0.00017755089565058197,0.00017813827371697632,0.00017809064846834973,0.00013781953198386366,0.00017782474083018475,0.00017813827371697632,0.00017813827371697632,0.00017813827371697632,0.00017813430494625744,0.0001774754890069232,0.00017813827371697632,0.00017806286707331757,0.00017782474083018475,5.438406516082716e-05,0.0,0.0,0.0,0.0,0.0,0.0
TEICH45_REV_CPLX000-69_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEICH45_FWD_CPLX000-69_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGBPA_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGBPA_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THIOGabc_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THMDt2_FWD_BSU32180-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THMDt2_FWD_BSU39410-MONOMER_s,0.00549127187345363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THMDt2_FWD_BSU39020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THMt6_REV_CPLX_dummy_s,0.005502290176922849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THMt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRD_FWD_BSU16990-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRD_L_FWD_BSU21770-MONOMER_s,0.05007644979136081,0.0063761128279113495,0.006338061646499262,0.006387590587778722,0.006381268398603708,0.004756582472849691,0.00707014000490816,0.006387590587778722,0.006381479133001825,0.006387590587778722,0.006314556925636159,0.006364499755599516,0.006387590587778722,0.0063664547862917085,0.0070703605032609715,0.002060606708291099,0.0,0.0,0.0,0.0,0.0,0.0
THRS_FWD_BSU32250-MONOMER_s,0.07706586898677972,0.007019513062081234,0.006968780750032503,0.0070339609190719615,0.007025623717948757,0.005088590685883389,0.008061625200956686,0.0070339609190719615,0.007024833129469953,0.0070339609190719615,0.006957854613035563,0.007009747049046625,0.0070339609190719615,0.00700755749331427,0.008062004418514838,0.002348921187776868,0.0,0.0,0.0,0.0,0.0,0.0
THRt2r_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKT1_REV_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKT1_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,0.3364457546807628,0.04809060638045118,0.023997756678240306,0.04814866949634761,0.04946933189237537,0.02526305997655401,0.04964900837401767,0.04814866949634761,0.04813498963622863,0.04814866949634761,0.047978064073150646,0.047973525485342866,0.04814866949634761,0.04504283282345575,0.049649641031979885,0.013156802477078393,0.0,0.0,0.0,0.0,0.0,0.0
TKT2_REV_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKT2_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,0.2928351964072148,0.047147794398637,0.02307439009389048,0.047199200475774646,0.048524930329738085,0.024781561790940196,0.04794780470904132,0.047199200475774646,0.04719216920822591,0.047199200475774646,0.04703534439286856,0.047026321283970725,0.047199200475774646,0.04410389414125779,0.04794817750861133,0.012723923555894063,0.0,0.0,0.0,0.0,0.0,0.0
TMDK1_FWD_BSU37060-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733228249153465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMDPP_REV_BSU39400-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733228249153465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMDPP_FWD_BSU39400-MONOMER_s,0.005546052281822786,9.373703157404584e-06,0.0,9.383927731168953e-06,9.380628564245283e-06,7.195787944990529e-06,9.523876944997925e-06,9.383927731168953e-06,9.382613588471481e-06,9.383927731168953e-06,0.0,9.349403959723761e-06,9.383927731168953e-06,0.0,9.52394484290559e-06,2.902353363390458e-06,0.0,0.0,0.0,0.0,0.0,0.0
TMDS_FWD_BSU17680-MONOMER_s,0.005385966720544026,0.0016307160721842893,0.0016175821334577008,0.0016323171651248605,0.0016318799927982069,0.0012628124991869568,0.0016296007822738277,0.0016323171651248605,0.001632315850982163,0.0016323171651248605,0.001565564798806408,0.0016262445711150738,0.0016323171651248605,0.0016222462715466345,0.0016296008501717355,0.0004983749310771944,0.0,0.0,0.0,0.0,0.0,0.0
TMDS_FWD_BSU21820-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMDS_FWD_CPLX8J2-176_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMN_FWD_BSU11650-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPHi_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPK_FWD_BSU05900-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPPP_FWD_BSU38290-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPI_REV_BSU33920-MONOMER_s,0.2985612275752576,0.013009631129610795,0.0,0.01120840189987831,0.016579572385143914,0.0,0.011240201909271956,0.011208401899878304,0.011208987342786322,0.011208401899878309,0.011086332171085933,0.0438443429915508,0.01120840189987831,0.00814207395802536,0.011240490974778436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPI_FWD_BSU33920-MONOMER_s,0.0,0.0,0.012786327455507368,0.0,0.0,6.030509315503257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.193503112728623,0.0,0.0,0.0,0.0,0.0,0.0
TRDR_FWD_BSU34790-MONOMER_s,0.0429882765680864,0.003370856765273146,0.003343195428263143,0.0033745994725448277,0.0033733215077309227,0.002606385536368961,0.003426623738201176,0.0033745994725448277,0.003374058453610432,0.0033745994725448277,0.003240548117248884,0.003361974876471329,0.0033745994725448286,0.0033536264500305425,0.00342664126803645,0.0010469658841966735,0.0,0.0,0.0,0.0,0.0,0.0
TRDR_FWD_BSU32110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDR_FWD_CPLX8J2-179_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDR_FWD_BSU03270-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE6PH_FWD_BSU07810-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREpts_FWD_CPLX000-70_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPAS1_FWD_BSU27250-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPS1_FWD_CPLX8J2-19_mod_pydx5p_s,0.005852909323219088,0.00013228108170669874,0.00012950402923546912,0.0001329663268227668,0.0001325242965110472,5.9545182424977413e-05,0.00020852383981406276,0.0001329663268227668,0.0001322961067188282,0.0001329663268227668,0.00013228264027881467,0.0001327956967958299,0.0001329663268227668,0.00013179760965911623,0.00020855541956150912,5.951779508295535e-05,0.0,0.0,0.0,0.0,0.0,0.0
TRPt2r_FWD_BSU10010-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRTA_REV_BSU34890-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRTA_FWD_BSU34890-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRTA_REV_BSU22620-MONOMER_mod_pydx5p_s,0.026917280622854037,0.00033260409209776205,0.00032569370393110525,0.00033430557622719174,0.00033312413836112563,0.00018908219805422653,0.0005365236196120122,0.00033430557622719174,0.00033258876678156916,0.00033430557622719174,0.0003325546364867997,0.00033372358889167746,0.00033430557622719174,0.0003313453351744281,0.0005366115181635478,0.0001696657003734741,0.0,0.0,0.0,0.0,0.0,0.0
TYRTA_FWD_BSU22620-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRt2r_REV_CPLX_dummy_s,0.012108758493033521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRt2r_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAAGDS_FWD_BSU15180-MONOMER_s,0.011465889750480652,0.0034832581306457524,0.0034751793891906746,0.0034866760597229004,0.003485743897247314,0.002697522843933106,0.0034805393234252934,0.0034866760597229004,0.0034866760597229004,0.0034866760597229004,0.0034865983795166013,0.0034737034652709965,0.0034866760597229004,0.0034852001358032223,0.0034805393234252934,0.001064451866912842,0.0,0.0,0.0,0.0,0.0,0.0
UAG2E_REV_BSU35660-MONOMER_mod_nad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAG2E_FWD_BSU35660-MONOMER_mod_nad_s,0.0010148206337527695,0.0014278516466438432,0.001426139033992312,0.0014288914895068054,0.001428778414884789,0.0011262772428326402,0.0013732061050508004,0.0014288914895068054,0.0014293390560426954,0.0014288914895068054,0.0014293139759890066,0.0014234254677809761,0.0014288914895068054,0.0014290220143519487,0.0013731831805459914,0.0004213415807019614,0.0,0.0,0.0,0.0,0.0,0.0
UAG2EMA_REV_BSU35660-MONOMER_mod_nad_s,0.044157207228358517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAG2EMA_FWD_BSU35660-MONOMER_mod_nad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAG4E_FWD_BSU30870-MONOMER_s,0.0175741632299112,0.005338909434160368,0.005326526869517459,0.00534414821150929,0.005342719454050492,0.00413458595951591,0.005334742224905542,0.00534414821150929,0.00534414821150929,0.00534414821150929,0.005344029148387723,0.005324264670207696,0.00534414821150929,0.005341886012199527,0.005334742224905542,0.0016315219548248146,0.0,0.0,0.0,0.0,0.0,0.0
UAG4E_FWD_BSU38860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAGCVT_FWD_BSU37100-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAGCVT_FWD_BSU36760-MONOMER_s,0.011465889750480652,0.0034832581306457524,0.0034751793891906746,0.0034866760597229004,0.003485743897247314,0.002697522843933106,0.0034805393234252934,0.0034866760597229004,0.0034866760597229004,0.0034866760597229004,0.0034865983795166013,0.0034737034652709965,0.0034866760597229004,0.0034852001358032223,0.0034805393234252934,0.001064451866912842,0.0,0.0,0.0,0.0,0.0,0.0
UAGDP_REV_BSU00500-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAGDP_FWD_BSU00500-MONOMER_mod_mg2_s,0.0,0.015653766928192685,0.015620659077211557,0.015668404647859326,0.015664753580267823,0.012163697363516152,0.01553448649982648,0.015668404647859326,0.015669299780931106,0.015668404647859326,0.01566896421096144,0.015609809157405391,0.015668404647859326,0.01566324291016612,0.015534440650816862,0.004753654504351296,0.0,0.0,0.0,0.0,0.0,0.0
UAGPT3_FWD_BSU15220-MONOMER_s,0.011465889750480652,0.0034832581306457524,0.0034751793891906746,0.0034866760597229004,0.003485743897247314,0.002697522843933106,0.0034805393234252934,0.0034866760597229004,0.0034866760597229004,0.0034866760597229004,0.0034865983795166013,0.0034737034652709965,0.0034866760597229004,0.0034852001358032223,0.0034805393234252934,0.001064451866912842,0.0,0.0,0.0,0.0,0.0,0.0
UAMAGS_FWD_BSU15200-MONOMER_mod_mg2_mod_k_s,0.011465889750480652,0.0034832581306457524,0.0034751793891906746,0.0034866760597229004,0.003485743897247314,0.002697522843933106,0.0034805393234252934,0.0034866760597229004,0.0034866760597229004,0.0034866760597229004,0.0034865983795166013,0.0034737034652709965,0.0034866760597229004,0.0034852001358032223,0.0034805393234252934,0.001064451866912842,0.0,0.0,0.0,0.0,0.0,0.0
UAMAS_FWD_BSU29790-MONOMER_s,0.011465889750480652,0.0034832581306457524,0.0034751793891906746,0.0034866760597229004,0.003485743897247314,0.002697522843933106,0.0034805393234252934,0.0034866760597229004,0.0034866760597229004,0.0034866760597229004,0.0034865983795166013,0.0034737034652709965,0.0034866760597229004,0.0034852001358032223,0.0034805393234252934,0.001064451866912842,0.0,0.0,0.0,0.0,0.0,0.0
UAPGR_FWD_BSU15230-MONOMER_mod_fad_s,0.011465889750480652,0.0034832581306457524,0.0034751793891906746,0.0034866760597229004,0.003485743897247314,0.002697522843933106,0.0034805393234252934,0.0034866760597229004,0.0034866760597229004,0.0034866760597229004,0.0034865983795166013,0.0034737034652709965,0.0034866760597229004,0.0034852001358032223,0.0034805393234252934,0.001064451866912842,0.0,0.0,0.0,0.0,0.0,0.0
UDCPDP_FWD_BSU31150-MONOMER_s,0.011465889750480652,0.0034832581306457524,0.0034751793891906746,0.0034866760597229004,0.003485743897247314,0.002697522843933106,0.0034805393234252934,0.0034866760597229004,0.0034866760597229004,0.0034866760597229004,0.0034865983795166013,0.0034737034652709965,0.0034866760597229004,0.0034852001358032223,0.0034805393234252934,0.001064451866912842,0.0,0.0,0.0,0.0,0.0,0.0
UDPG4E_REV_BSU38860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPG4E_FWD_BSU38860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPGD_REV_BSU35580-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPGD_FWD_BSU35580-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGLYCH_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGLYCH_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGMDDS_FWD_BSU04570-MONOMER_s,0.011465889750480652,0.0034832581306457524,0.0034751793891906746,0.0034866760597229004,0.003485743897247314,0.002697522843933106,0.0034805393234252934,0.0034866760597229004,0.0034866760597229004,0.0034866760597229004,0.0034865983795166013,0.0034737034652709965,0.0034866760597229004,0.0034852001358032223,0.0034805393234252934,0.001064451866912842,0.0,0.0,0.0,0.0,0.0,0.0
UGT1_BS_FWD_BSU21920-MONOMER_s,0.001458006031128595,0.00044293216426979215,0.000441904869047026,0.00044336678917173165,0.00044324825510756624,0.00034301782601710046,0.0004425864399159766,0.00044336678917173165,0.00044336678917173165,0.00044336678917173165,0.0004433569113330511,0.0004417171901120975,0.00044336678917173165,0.0004431791102368031,0.0004425864399159766,0.00013535602343812497,0.0,0.0,0.0,0.0,0.0,0.0
