,base,BSU39740_s,BSU39720_s,BSU39670_s,BSU39750_s,BSU39710_s,BSU29180_s,BSU23050_s,BSU39700_s,BSU39730_s,BSU29190_s
formation_BSU30560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29450-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU34910-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16920-MONOMER_mod_mg2_s,2.2957078706297896e-09,2.2957194530197463e-09,2.2957194530197463e-09,2.2957194530197463e-09,2.2957194530197463e-09,2.2957194530197463e-09,2.2526629699421914e-09,2.2957194530197463e-09,2.2957194530197463e-09,2.2957194530197463e-09,0.0
formation_BSU11610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29220-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23570-MONOMER_mod_cobalt2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38290-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27600-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU39370-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00510-MONOMER_mod_mn2_mod_pi_s,2.904341516677429e-07,2.904424127155435e-07,2.904424127155435e-07,2.9032284290172915e-07,2.904424127155435e-07,2.904424127155435e-07,2.939068223136197e-07,2.9044241271553877e-07,2.903228429017291e-07,2.903231342389015e-07,0.0
formation_BSU12300-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU05900-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27850-MONOMER_mod_4fe4s_s,1.7030649483542268e-17,1.7030778369195484e-17,1.7030778369195484e-17,1.7030778369195484e-17,1.7030778369195484e-17,1.7030778369195484e-17,1.6553910616768668e-17,1.7030778369195484e-17,1.7030778369195484e-17,1.7030778369195484e-17,0.0
formation_BSU14520-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25300-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11220-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02510-MONOMER_mod_fe2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02130-MONOMER_mod_ca2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU19710-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU01370-MONOMER_mod_mg2_s,4.8887141458565395e-08,4.8886273951789234e-08,4.8886273951789234e-08,4.891112042702438e-08,4.8886273951789234e-08,4.8886273951789234e-08,4.6491162477010854e-08,4.888627395178782e-08,4.8911120427024393e-08,4.8911061652293e-08,0.0
formation_BSU00280-MONOMER_mod_mg2_s,3.963531609795149e-09,3.963551816673859e-09,3.963551816673859e-09,3.963548164283303e-09,3.963551816673859e-09,3.963551816673859e-09,3.889683015136635e-09,3.963551816673859e-09,3.963548164283303e-09,3.9635481731143345e-09,0.0
formation_BSU38200-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30690-MONOMER_mod_zn2_s,1.844993752543707e-08,1.845003060974184e-08,1.8450030609741845e-08,1.8450030609741845e-08,1.8450030609741845e-08,1.8450030609741845e-08,1.8103998158048414e-08,1.8450030609741845e-08,1.845003060974184e-08,1.845003060974184e-08,0.0
formation_BSU18830-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16550-MONOMER_mod_cobalt2_s,1.1029379296891355e-11,1.102943494272227e-11,1.102943494272227e-11,1.102943494272227e-11,1.102943494272227e-11,1.102943494272227e-11,1.0822576618486852e-11,1.102943494272227e-11,1.102943494272227e-11,1.102943494272227e-11,0.0
formation_BSU00790-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04640-MONOMER_mod_pydx5p_s,9.0246625873701e-09,9.024708118930388e-09,9.024708118930388e-09,9.024708118930388e-09,9.024708118930388e-09,9.024708118930388e-09,8.855448677454871e-09,9.024708118930388e-09,9.024708118930388e-09,9.024708118930388e-09,0.0
formation_BSU02390-MONOMER_mod_6:pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32500-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15020-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24280-MONOMER_mod_mn2_s,1.838955223249564e-11,1.8389645012142306e-11,1.8389645012142306e-11,1.8389645012142306e-11,1.8389645012142306e-11,1.8389645012142306e-11,1.8044745099295364e-11,1.8389645012142306e-11,1.8389645012142306e-11,1.8389645012142306e-11,0.0
formation_BSU27330-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27870-MONOMER_mod_fad_s,3.642313042120125e-17,3.6423406066528874e-17,3.6423406066528874e-17,3.6423406066528874e-17,3.6423406066528874e-17,3.6423406066528874e-17,3.540353795421221e-17,3.6423406066528874e-17,3.6423406066528874e-17,3.6423406066528874e-17,0.0
formation_BSU04000-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28560-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU02490-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06360-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30940-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25640-MONOMER_mod_mg2_s,4.5999275268396675e-17,4.599962338469407e-17,4.599962338469407e-17,4.599962338469407e-17,4.599962338469407e-17,4.599962338469407e-17,4.4711617837301394e-17,4.599962338469407e-17,4.599962338469407e-17,4.599962338469407e-17,0.0
formation_BSU28150-MONOMER_mod_dpm_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27860-MONOMER_mod_mg2_s,2.1062099989310357e-17,2.106225938443606e-17,2.106225938443606e-17,2.106225938443606e-17,2.106225938443606e-17,2.106225938443606e-17,2.0472508753199285e-17,2.106225938443606e-17,2.106225938443606e-17,2.106225938443606e-17,0.0
formation_BSU00730-MONOMER_mod_2:pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09290-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15680-MONOMER_mod_mg2_s,2.1481555902175114e-09,2.1482879874760827e-09,2.1482879874760827e-09,2.1466741229457793e-09,2.1482879874760827e-09,2.1482879874760827e-09,2.266640746924626e-09,2.148287987474657e-09,2.1466741229457785e-09,2.1466783047283924e-09,0.0
formation_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,4.902932395581144e-13,3.173124196262609e-10,3.173124196262609e-10,3.1731292443430857e-10,3.173124196262609e-10,3.173124196262609e-10,0.0,3.173124196274504e-10,3.1731292443430857e-10,3.1731292321805766e-10,0.0
formation_BSU37060-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU16990-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22730-MONOMER_mod_mn2_s,1.1104924811431238e-07,1.1105466248813948e-07,1.1105466248813948e-07,1.1096306409892014e-07,1.1105466248813948e-07,1.1105466248813948e-07,1.1533116128250118e-07,1.11054662488138e-07,1.109630640989201e-07,1.1096328541295139e-07,0.0
formation_BSU22890-MONOMER_mod_mg2_s,2.8754839239195242e-08,2.8754511800431042e-08,2.8754511800431042e-08,2.8765593758282275e-08,2.8754511800431042e-08,2.8754511800431042e-08,2.758520728312586e-08,2.8754511800431045e-08,2.8765593758282278e-08,2.8765567808201405e-08,0.0
formation_BSU14670-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30540-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21820-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28780-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU11210-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU38490-MONOMER_mod_mg2_s,3.821948259141006e-12,3.821967541775221e-12,3.821967541775221e-12,3.821967541775221e-12,3.821967541775221e-12,3.821967541775221e-12,3.750286099790248e-12,3.821967541775221e-12,3.821967541775221e-12,3.821967541775221e-12,0.0
formation_BSU23770-MONOMER_mod_pydx5p_s,-3.006769945012522e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30300-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-87_mod_2fe2s_mod_sheme_mod_fad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU27250-MONOMER_mod_pydx5p_s,1.242866106299365e-10,1.242917839425761e-10,1.242917839425764e-10,1.239718730418293e-10,1.242917839425764e-10,1.242917839425764e-10,1.3085801691026366e-10,1.2429178394257584e-10,1.2397187304182918e-10,1.2397256301909689e-10,0.0
formation_BSU29180-MONOMER_mod_mn2_mod_k_s,5.1167168174057454e-08,5.116774117240974e-08,5.1167741172409744e-08,5.116063127562445e-08,5.1167741172409744e-08,5.1167741172409744e-08,0.0,5.116774117240974e-08,5.1160631275624444e-08,5.1160648299649066e-08,0.0
formation_BSU02230-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00500-MONOMER_mod_mg2_s,1.4015524288990513e-07,1.4014916763503745e-07,1.4014916763503745e-07,1.4028583309338085e-07,1.4014916763503745e-07,1.4014916763503745e-07,1.2857312549324618e-07,1.4014916763503753e-07,1.402858330933809e-07,1.4028550422263895e-07,0.0
formation_BSU16540-MONOMER_mod_mg2_mod_k_s,6.5284809785711146e-09,6.528513916303953e-09,6.528513916303953e-09,6.528513916303953e-09,6.528513916303953e-09,6.528513916303953e-09,6.4060708849530725e-09,6.528513916303953e-09,6.528513916303953e-09,6.528513916303953e-09,0.0
formation_BSU37150-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU33910-MONOMER_mod_mn2_s,3.0037428644223253e-07,3.0037644992619466e-07,3.0037644992619466e-07,2.397131748402153e-07,3.0037644992619466e-07,3.0037644992619466e-07,8.224296583850034e-08,3.0037644992619466e-07,2.397131748401914e-07,2.398584647689765e-07,0.0
formation_CPLX8J2-16_mod_fe2_mod_fad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-19_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU23500-MONOMER_mod_mn2_s,8.967801593071089e-08,9.098870258309675e-08,9.098870258309675e-08,9.095178252663271e-08,9.098870258309675e-08,9.098870258309675e-08,9.277861882885806e-08,9.09887025830953e-08,9.09517825266327e-08,9.09518724839647e-08,0.0
formation_BSU03150-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU14630-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU00900-MONOMER_mod_mn2_s,7.0338347942474e-11,7.033870281609935e-11,7.033870281609935e-11,7.033870281609935e-11,7.033870281609935e-11,7.033870281609935e-11,6.901949233351408e-11,7.033870281609935e-11,7.033870281609935e-11,7.033870281609935e-11,0.0
formation_BSU27610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10020-MONOMER_mod_pydx5p_s,3.41468451193018e-08,3.41487866797983e-08,3.41487866797983e-08,3.411617344115002e-08,3.41487866797983e-08,3.41487866797983e-08,3.594636016883568e-08,3.4148786679800746e-08,3.4116173441150004e-08,3.4116252032206635e-08,0.0
formation_BSU35660-MONOMER_mod_nad_s,1.409042436484131e-10,1.4090495454369615e-10,1.4090495454369615e-10,1.4090495454369615e-10,1.4090495454369615e-10,1.4090495454369615e-10,1.3826226587245017e-10,1.4090495454369615e-10,1.4090495454369615e-10,1.4090495454369615e-10,0.0
formation_BSU35920-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-6_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15230-MONOMER_mod_fad_s,3.825441252317131e-08,3.825460552574322e-08,3.825460552574322e-08,3.825460552574322e-08,3.825460552574322e-08,3.825460552574322e-08,3.7537135987690074e-08,3.825460552574322e-08,3.825460552574322e-08,3.825460552574322e-08,0.0
formation_BSU22700-MONOMER_mod_nad_mod_cobalt2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37490-MONOMER_mod_2:mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13120-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25070-MONOMER_mod_mn2_s,8.431172173340043e-11,8.431214710600622e-11,8.431214710600622e-11,8.431214710600622e-11,8.431214710600622e-11,8.431214710600622e-11,8.273086306438388e-11,8.431214710600622e-11,8.431214710600622e-11,8.431214710600622e-11,0.0
formation_BSU13180-MONOMER_mod_zn2_s,1.5142463303195051e-09,1.514418530409734e-09,1.514418530409734e-09,1.5119343005265444e-09,1.514418530409734e-09,1.514418530409734e-09,1.6974397673604515e-09,1.5144185304097322e-09,1.5119343005265434e-09,1.5119401878173517e-09,0.0
formation_BSU22780-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06530-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28290-MONOMER_mod_mg2_s,7.708332333612488e-09,7.708833363538596e-09,7.708833363538596e-09,7.700442158850489e-09,7.708833363538596e-09,7.708833363538596e-09,8.189466387206768e-09,7.708833363538591e-09,7.700442158850486e-09,7.70046256256661e-09,0.0
formation_BSU32680-MONOMER_mod_1:2fe2s_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32680-MONOMER_mod_1:4fe4s_s,5.801692145028206e-15,5.762692555947089e-15,5.76269255594709e-15,5.759121945732797e-15,5.76269255594709e-15,5.76269255594709e-15,5.866065527209434e-15,5.7626925559470134e-15,5.759121945732796e-15,5.759130566724882e-15,0.0
transcription_RNA_dummy_s,6.269867223540273e-06,6.270500864510218e-06,6.270500864510218e-06,6.248096238298446e-06,6.270500864510218e-06,6.270500864510218e-06,7.064063497250714e-06,6.270500864510211e-06,6.2480962382984365e-06,6.248150033654728e-06,0.0
DM_RNA_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_dummy_s,0.00013959116137388984,0.0001396055719132296,0.0001396055719132296,0.00013910675838566924,0.0001396055719132296,0.0001396055719132296,0.00015599557939934537,0.00013960557191322945,0.00013910675838566905,0.0001391079560781092,0.0
formation_CPLX_dummy_s,3.4610456825422136e-06,3.4620759718955337e-06,3.4620759718955337e-06,3.227023707436509e-06,3.4620759718955337e-06,3.4620759718955337e-06,3.733702987300966e-06,3.4620759718955244e-06,3.2270237074364163e-06,3.227586660323307e-06,0.0
dummy_protein_to_mass_s,0.0001361301156913476,0.0001361434959413341,0.0001361434959413341,0.00013587973467823274,0.0001361434959413341,0.0001361434959413341,0.00015226187641204442,0.00013614349594133393,0.00013587973467823263,0.0001358803694177859,0.0
23CN2P1_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P1_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P2_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P2_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P3_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P3_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P4_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P4_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26DPAi_FWD_CPLX8J2-80_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2HXMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2HXMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2S6HCCi_FWD_BSU30820-MONOMER_s,1.608980163574101e-05,1.6089842224121094e-05,1.6089842224121094e-05,1.6089842224119915e-05,1.6089842224121094e-05,1.6089842224121094e-05,1.5938244628905083e-05,1.6089842224119915e-05,1.6089842224121094e-05,1.6089842224121094e-05,0.0
3AMBAt2_FWD_BSU06310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CMPt6_REV_CPLX_dummy_s,1.9170647859656e-05,1.9170996481513865e-05,1.9170996481513865e-05,1.9165158460241274e-05,1.9170996481513865e-05,1.9170996481513865e-05,1.938269845063348e-05,1.9170996481513862e-05,1.916515846024127e-05,1.916517250263088e-05,0.0
3CMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE1_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE1_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE2_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE2_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2753509439338654e-22,0.0
3NUCLE3_REV_BSU07840-MONOMER_s,1.9170647859656e-05,1.9170996481513865e-05,1.9170996481513865e-05,1.9165158460241274e-05,1.9170996481513865e-05,1.9170996481513865e-05,1.938269845063348e-05,1.9170996481513862e-05,1.916515846024127e-05,1.916517250263088e-05,0.0
3NUCLE3_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE4_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE4_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PGt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PGt6_FWD_CPLX_dummy_s,0.678127833575905,0.6800822503871747,0.6800822503871748,0.22567962837954797,0.6800822503871748,0.6800822503871748,0.13045678049472376,0.6800822503871656,0.22567962837936878,0.22676792209491586,0.0
3UMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3UMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2753509439338654e-22,0.0
5MTRt2_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTRt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6PGCt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6PGCt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAMYL_1_FWD_BSU03040-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB6PGH_FWD_BSU38560-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB6PGH_FWD_BSU40110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTA_REV_BSU03900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTA_FWD_BSU03900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTt_1_REV_SPONT_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTt_1_FWD_SPONT_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU19310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU39860-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTD_FWD_BSU38830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACCOAT_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACCOAT_FWD_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT1r_REV_BSU24170-MONOMER_s,10.986710128307461,10.98868653159817,10.98868653159817,10.988515701600386,10.98868653159817,10.98868653159817,13.209505200551481,10.988686531598166,10.988515701600386,10.98851610084861,0.0
ACACT1r_FWD_BSU24170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT2r_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT2r_FWD_BSU32830-MONOMER_s,0.0025196601240871797,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002495926323304812,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.0
ACACT3r_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT3r_FWD_BSU32830-MONOMER_s,0.0025196601240871797,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002495926323304812,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.0
ACACT4r_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT4r_FWD_BSU32830-MONOMER_s,0.0025196601240871797,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002495926323304812,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.0
ACACT5r_1_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT5r_1_FWD_BSU32830-MONOMER_s,0.0025196601240871797,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002495926323304812,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.0
ACACT6r_1_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT6r_1_FWD_BSU32830-MONOMER_s,0.0025196601240871797,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.002495926323304812,0.002519666480220223,0.002519666480220223,0.002519666480220223,0.0
ACACT7r_REV_BSU32830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
