,base,ASPt2r_FWD_CPLX_dummy_s,4FE4St_s,CBL1t_s,PSER_Lt6_FWD_CPLX_dummy_s
DM_RNA_BSU35600_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32410_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33960_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19350_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39610_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU26970_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00730_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21870_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30320_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27810_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14880_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14900_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14920_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14910_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14890_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22780_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06490_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06530_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06480_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06500_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06450_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06510_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06520_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06470_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06430_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06420_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06440_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12290_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14530_s,1.3223455492419242e-09,1.3227105739215977e-09,1.3222220043115055e-09,1.3290316434904536e-09,1.3217325119198822e-09
DM_RNA_BSU14540_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13580_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28470_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31630_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31610_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31660_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31650_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31620_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31640_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04520_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35790_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14870_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37760_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37780_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03910_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03900_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24950_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24980_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24970_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24990_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24960_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18440_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18450_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00120_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00110_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39980_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29750_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25710_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21680_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30300_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27120_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00980_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35950_s,0.0,0.0,0.0,2.763240943943368e-10,0.0
DM_RNA_BSU35930_s,0.0,0.0,0.0,2.763240943943368e-10,0.0
DM_RNA_BSU35960_s,0.0,0.0,0.0,2.763240943943368e-10,0.0
DM_RNA_BSU35940_s,0.0,0.0,0.0,2.763240943943368e-10,0.0
DM_RNA_BSU35920_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06020_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06030_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30830_s,3.761734536163557e-13,3.7614917404476875e-13,3.760747196584264e-13,3.6992348419745954e-13,3.7612327635945123e-13
DM_RNA_BSU30820_s,3.0974143765191623e-15,3.097214458414622e-15,3.0966014005700175e-15,3.045952092472546e-15,3.0970012167250418e-15
DM_RNA_BSU30790_s,1.3534784769263642e-13,1.3533911186154846e-13,1.3531232304685187e-13,1.3309909807765535e-13,1.3532979383037364e-13
DM_RNA_BSU30800_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30780_s,8.269701502289448e-14,8.269167746366775e-14,8.267530960079308e-14,8.132303764636683e-14,8.268598418241367e-14
DM_RNA_BSU38020_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06370_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22650_s,6.280823972092688e-10,6.281733523875698e-10,6.275093617982309e-10,6.174124262123204e-10,6.275576747031393e-10
DM_RNA_BSU22600_s,9.528916926056749e-10,9.5293686647045e-10,9.521630203784324e-10,9.367958121511796e-10,9.522862492348768e-10
DM_RNA_BSU22640_s,7.851844009599326e-10,7.852532128800473e-10,7.845360879751625e-10,7.718900554144974e-10,7.846206358224386e-10
DM_RNA_BSU22630_s,7.851844009599326e-10,7.852532128800473e-10,7.845360879751625e-10,7.718900554144974e-10,7.846206358224386e-10
DM_RNA_BSU22660_s,6.610770172797086e-10,6.61163321922857e-10,6.604881720452068e-10,6.498558741838525e-10,6.60544095025914e-10
DM_RNA_BSU22610_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22680_s,9.528916926056749e-10,9.5293686647045e-10,9.521630203784324e-10,9.367958121511796e-10,9.522862492348768e-10
DM_RNA_BSU22620_s,2.844229012266743e-10,2.8443638490144937e-10,2.8420540424299413e-10,2.7961853882936275e-10,2.8424218608203915e-10
DM_RNA_BSU22670_s,7.129790678678007e-10,7.130580570058689e-10,7.123653530559115e-10,7.00890905782207e-10,7.124332470348678e-10
DM_RNA_BSU13300_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01040_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01050_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28310_s,4.380809747881902e-09,4.380755361536015e-09,4.37975753439098e-09,4.309142822352257e-09,4.380252983099505e-09
DM_RNA_BSU28290_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28280_s,4.380809747881902e-09,4.380755361536015e-09,4.37975753439098e-09,4.309142822352257e-09,4.380252983099505e-09
DM_RNA_BSU28300_s,4.380809747881902e-09,4.380755361536015e-09,4.37975753439098e-09,4.309142822352257e-09,4.380252983099505e-09
DM_RNA_BSU28270_s,4.380809747881902e-09,4.380755361536015e-09,4.37975753439098e-09,4.309142822352257e-09,4.380252983099505e-09
DM_RNA_BSU28250_s,4.380809747881902e-09,4.380755361536015e-09,4.37975753439098e-09,4.309142822352257e-09,4.380252983099505e-09
DM_RNA_BSU28260_s,4.380809747881902e-09,4.380755361536015e-09,4.37975753439098e-09,4.309142822352257e-09,4.380252983099505e-09
DM_RNA_BSU31580_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19230_s,1.2105367357422863e-25,0.0,0.0,0.0,0.0
DM_RNA_BSU27270_s,1.4540113356792782e-10,1.4539774667962306e-10,1.4541333224172198e-10,0.0,1.4543343818737793e-10
DM_RNA_BSU27250_s,0.0,0.0,0.0,1.4568462039273573e-10,0.0
DM_RNA_BSU27260_s,2.253689642733884e-11,2.253637146615688e-11,2.2538787198346632e-11,1.6786904921864824e-10,2.25419035813053e-11
DM_RNA_BSU40890_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40910_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_73_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37330_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03270_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00090_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU36590_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29220_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38140_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38150_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38170_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38160_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29600_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13010_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40040_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38490_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00940_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00930_s,3.6350268478674675e-11,3.634942175800596e-11,3.635331815545162e-11,3.578176574625471e-11,3.6358344635957165e-11
DM_RNA_BSU08650_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30410_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30430_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30450_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30420_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30440_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27900_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27910_s,1.581196301279217e-09,1.5810149104221914e-09,1.5802012536145737e-09,1.5547307408990641e-09,1.5804101697030912e-09
DM_RNA_BSU14860_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22560_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22550_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22540_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25260_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25270_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06160_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06150_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31200_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31180_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28230_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU09530_s,1.0310214607931528e-09,1.030954915003905e-09,1.0307508493809025e-09,1.0138914572316715e-09,1.0308839342659222e-09
DM_RNA_BSU09540_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02360_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02350_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU23800_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU34200_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37320_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37710_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11220_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11230_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11210_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11250_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11200_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11190_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11240_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11870_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11880_s,9.45747173138006e-10,9.45712008674625e-10,9.45315045099877e-10,9.588544941690815e-10,9.454802691686395e-10
DM_RNA_BSU33510_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33500_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39780_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12920_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12960_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12950_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12930_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12940_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18410_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04360_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00900_s,1.828183327068465e-12,1.8280653296193154e-12,1.8277034851924197e-12,1.7978088022941359e-12,1.8279394682219965e-12
DM_RNA_BSU00910_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21770_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03220_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32200_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU36010_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU36000_s,1.6852801261247574e-09,1.6852419121330336e-09,1.6849411626556151e-09,1.8215187747894862e-09,1.6850943653491754e-09
DM_RNA_BSU32260_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32250_s,2.269375318437405e-09,2.2693005128115716e-09,2.268296546601969e-09,2.3058038306229873e-09,2.2687117237142485e-09
DM_RNA_BSU32240_s,2.1764056036575923e-09,2.1763396604512883e-09,2.175345677807982e-09,2.2143557122417173e-09,2.1757551787361644e-09
DM_RNA_BSU16090_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU16100_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU23070_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28540_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28560_s,3.9548311874025553e-10,3.9545759285425646e-10,3.9537931658932744e-10,3.8891232706409136e-10,3.954303657938165e-10
DM_RNA_BSU02870_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02860_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02850_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU17410_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11010_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03150_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25550_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15650_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37120_s,4.964443693462203e-09,4.964162786918666e-09,4.3285508045364414e-09,5.105138315066595e-09,4.328209319791858e-09
DM_RNA_BSU37110_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU23850_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32490_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32500_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32480_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32510_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32470_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_7_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_misc_RNA_2_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_4_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_8_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_9_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_5_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_26_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00270_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00280_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00460_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00550_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_10_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00680_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_9_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_10_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_11_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00990_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01000_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01010_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01020_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01030_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01080_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01100_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01110_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01120_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01130_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01150_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01160_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01170_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01180_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01190_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01200_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01210_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01220_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01230_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01240_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01250_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01260_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01270_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01280_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01290_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01300_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01310_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01320_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01330_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01340_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01350_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01360_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01370_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01380_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01390_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01400_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01410_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01420_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01430_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01440_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01490_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01500_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_23_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_14_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_15_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_23_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_24_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_25_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_26_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_27_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_28_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_16_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_29_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_24_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_25_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_27_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_28_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01580_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01680_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02340_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02400_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02630_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02640_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03950_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04560_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04570_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04620_s,1.7813338894082872e-25,0.0,0.0,0.0,0.0
DM_RNA_BSU04640_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_45_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_46_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_47_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_48_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_49_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_50_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_51_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU05340_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_79_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_80_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_30_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_12_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_13_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_21_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_22_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU05900_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU05980_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU05990_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06170_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06670_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06680_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06690_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06730_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06970_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06980_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06990_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU08710_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_22_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_17_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_rRNA_18_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_29_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_30_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_31_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_32_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_33_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_34_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_35_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_36_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_37_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_38_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_39_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_40_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_41_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_42_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_43_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_44_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU08790_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_82_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU09240_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU09310_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU09680_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU09850_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU10020_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU10220_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU10360_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU10870_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11610_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11640_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_83_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12080_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12160_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13110_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13180_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13730_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13960_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14000_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14180_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14190_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14520_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14670_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14830_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15020_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15080_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15350_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15430_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15680_s,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15690_s,0.0,0.0,0.0,0.0,0.0
